"ID","P.Value","t","logFC","Gene.symbol","Gene.title","Gene.ID"
"213558_at",0.000571,4.46,1.31,"PCLO","piccolo presynaptic cytomatrix protein","27445"
"228569_at",0.000572,4.45,0.443,"PAPOLA","poly(A) polymerase alpha","10914"
"209960_at",0.000575,4.45,0.668,"HGF","hepatocyte growth factor","3082"
"244420_at",0.000576,4.45,0.796,"","",""
"233021_at",0.000576,4.45,0.807,"RBM26-AS1","RBM26 antisense RNA 1","100505538"
"227997_at",0.000579,-4.45,-0.828,"IL17RD","interleukin 17 receptor D","54756"
"232057_at",0.000582,4.45,1.24,"SLC7A6OS","solute carrier family 7 member 6 opposite strand","84138"
"203066_at",0.000582,-4.45,-0.514,"CHST15","carbohydrate (N-acetylgalactosamine 4-sulfate 6-O) sulfotransferase 15","51363"
"208846_s_at",0.000585,4.44,0.478,"VDAC3","voltage dependent anion channel 3","7419"
"225645_at",0.000586,-4.44,-1.45,"EHF","ETS homologous factor","26298"
"226980_at",0.000586,-4.44,-2,"DEPDC1B","DEP domain containing 1B","55789"
"204170_s_at",0.000591,-4.44,-0.965,"CKS2","CDC28 protein kinase regulatory subunit 2","1164"
"234335_s_at",0.000591,-4.44,-1.43,"FAM84A","family with sequence similarity 84 member A","151354"
"204357_s_at",0.000592,-4.44,-0.854,"LIMK1","LIM domain kinase 1","3984"
"222665_at",0.000598,4.43,0.548,"RMDN1","regulator of microtubule dynamics 1","51115"
"219549_s_at",0.000599,4.43,0.4,"RTN3","reticulon 3","10313"
"209295_at",6e-04,-4.43,-0.654,"TNFRSF10B","TNF receptor superfamily member 10b","8795"
"228396_at",0.000602,4.43,0.873,"PRKG1","protein kinase, cGMP-dependent, type I","5592"
"225547_at",0.000606,-4.42,-0.385,"SNORD87///SNHG6","small nucleolar RNA, C/D box 87///small nucleolar RNA host gene 6","641648///641638"
"202588_at",0.000608,-4.42,-0.639,"AK1","adenylate kinase 1","203"
"231033_at",0.00061,-4.42,-0.66,"DSC2","desmocollin 2","1824"
"205713_s_at",0.000613,-4.42,-1.29,"COMP","cartilage oligomeric matrix protein","1311"
"1556499_s_at",0.000617,-4.42,-0.891,"COL1A1","collagen type I alpha 1 chain","1277"
"228692_at",0.000617,4.41,1.25,"PREX2","phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2","80243"
"202310_s_at",0.000618,-4.41,-0.889,"COL1A1","collagen type I alpha 1 chain","1277"
"200887_s_at",0.00062,-4.41,-0.864,"STAT1","signal transducer and activator of transcription 1","6772"
"225567_at",0.000625,4.41,1.05,"INAFM2","InaF motif containing 2","100505573"
"218625_at",0.000626,4.41,0.814,"NRN1","neuritin 1","51299"
"202145_at",0.000626,-4.41,-0.995,"LY6E","lymphocyte antigen 6 complex, locus E","4061"
"202787_s_at",0.000626,-4.41,-0.429,"MAPKAPK3","mitogen-activated protein kinase-activated protein kinase 3","7867"
"223723_at",0.000626,-4.41,-0.697,"MELTF","melanotransferrin","4241"
"1556827_at",0.000632,4.4,0.725,"LPP-AS2","LPP antisense RNA 2","339929"
"236899_at",0.000634,4.4,0.793,"","",""
"220987_s_at",0.000634,4.4,1.1,"NUAK2///AKIP1","NUAK family kinase 2///A-kinase interacting protein 1","81788///56672"
"228724_at",0.000636,4.4,0.657,"TTLL7","tubulin tyrosine ligase like 7","79739"
"212566_at",0.000636,-4.4,-0.548,"MAP4","microtubule associated protein 4","4134"
"224932_at",0.000639,4.4,1.11,"CHCHD10","coiled-coil-helix-coiled-coil-helix domain containing 10","400916"
"228900_at",0.000639,-4.4,-1.01,"SPECC1","sperm antigen with calponin homology and coiled-coil domains 1","92521"
"204084_s_at",0.000641,4.39,0.693,"CLN5","ceroid-lipofuscinosis, neuronal 5","1203"
"226192_at",0.000641,4.39,0.787,"AR","androgen receptor","367"
"206262_at",0.000643,4.39,0.547,"ADH1C","alcohol dehydrogenase 1C (class I), gamma polypeptide","126"
"211258_s_at",0.000646,-4.39,-0.452,"TGFA","transforming growth factor alpha","7039"
"214733_s_at",0.000654,4.38,0.62,"YIPF1","Yip1 domain family member 1","54432"
"242274_x_at",0.000655,4.38,0.934,"SLC25A42","solute carrier family 25 member 42","284439"
"239297_at",0.000655,4.38,1.81,"LOC101927137///KIAA1456","uncharacterized LOC101927137///KIAA1456","101927137///57604"
"235048_at",0.000657,4.38,0.422,"FAM169A","family with sequence similarity 169 member A","26049"
"226546_at",0.000658,4.38,0.718,"LOC100506844","uncharacterized LOC100506844","100506844"
"209815_at",0.000659,4.38,0.903,"PTCH1","patched 1","5727"
"227306_at",0.00066,-4.38,-0.946,"ACER2","alkaline ceramidase 2","340485"
"213637_at",0.00066,-4.38,-0.626,"DDX52","DEAD-box helicase 52","11056"
"222877_at",0.00066,-4.38,-1.32,"NRP2","neuropilin 2","8828"
"201986_at",0.000666,-4.37,-1.02,"MED13","mediator complex subunit 13","9969"
"231240_at",0.000667,4.37,1.52,"DIO2","deiodinase, iodothyronine, type II","1734"
"204130_at",0.000669,4.37,0.837,"HSD11B2","hydroxysteroid 11-beta dehydrogenase 2","3291"
"213421_x_at",0.00067,-4.37,-3.04,"PRSS3","protease, serine 3","5646"
"238017_at",0.00067,-4.37,-1.04,"SDR16C5","short chain dehydrogenase/reductase family 16C, member 5","195814"
"219074_at",0.000671,4.37,0.525,"TMEM184C","transmembrane protein 184C","55751"
"227705_at",0.000676,4.37,1.41,"TCEAL7","transcription elongation factor A like 7","56849"
"201474_s_at",0.000678,-4.37,-1.19,"ITGA3","integrin subunit alpha 3","3675"
"203518_at",0.00068,-4.36,-0.666,"LYST","lysosomal trafficking regulator","1130"
"210664_s_at",0.00068,4.36,0.689,"TFPI","tissue factor pathway inhibitor","7035"
"235371_at",0.000682,-4.36,-0.836,"GXYLT2","glucoside xylosyltransferase 2","727936"
"221246_x_at",0.000686,4.36,0.851,"TNS1","tensin 1","7145"
"223168_at",0.000688,-4.36,-0.742,"RHOU","ras homolog family member U","58480"
"235666_at",0.000689,4.36,0.946,"ITGA8","integrin subunit alpha 8","8516"
"225615_at",0.000689,-4.36,-0.837,"IFFO2","intermediate filament family orphan 2","126917"
"231194_at",0.00069,4.36,0.634,"SNX32","sorting nexin 32","254122"
"214531_s_at",0.000693,-4.35,-0.707,"SNX1","sorting nexin 1","6642"
"203241_at",0.000694,4.35,0.478,"UVRAG","UV radiation resistance associated","7405"
"241981_at",0.000694,-4.35,-2.02,"FAM20A","family with sequence similarity 20 member A","54757"
"228787_s_at",0.000696,-4.35,-0.699,"BCAS4","breast carcinoma amplified sequence 4","55653"
"211562_s_at",0.000698,4.35,0.712,"LMOD1","leiomodin 1","25802"
"210227_at",0.000699,4.35,0.761,"DLGAP2","DLG associated protein 2","9228"
"208283_at",7e-04,-4.35,-0.378,"GAGE1","G antigen 1","2543"
"202437_s_at",0.000702,-4.35,-2.29,"CYP1B1","cytochrome P450 family 1 subfamily B member 1","1545"
"200068_s_at",0.000704,4.35,0.265,"CANX","calnexin","821"
"239921_at",0.000708,4.34,0.958,"COL28A1","collagen type XXVIII alpha 1 chain","340267"
"219368_at",0.000708,4.34,0.739,"NAP1L2","nucleosome assembly protein 1 like 2","4674"
"227828_s_at",0.000711,-4.34,-0.951,"EVA1A","eva-1 homolog A, regulator of programmed cell death","84141"
"210512_s_at",0.000714,4.34,0.346,"VEGFA","vascular endothelial growth factor A","7422"
"229909_at",0.000714,-4.34,-0.778,"B4GALNT3","beta-1,4-N-acetyl-galactosaminyltransferase 3","283358"
"237772_at",0.000715,-4.34,-0.956,"","",""
"239242_at",0.000718,4.34,0.856,"SLC25A5-AS1","SLC25A5 antisense RNA 1","100303728"
"218627_at",0.000719,-4.33,-1.17,"DRAM1","DNA damage regulated autophagy modulator 1","55332"
"224017_at",0.000719,4.33,1.37,"TBX22","T-box 22","50945"
"203629_s_at",0.000724,4.33,0.52,"COG5","component of oligomeric golgi complex 5","10466"
"226988_s_at",0.000725,-4.33,-0.579,"MYH14","myosin, heavy chain 14, non-muscle","79784"
"1555564_a_at",0.000726,-4.33,-0.694,"CFI","complement factor I","3426"
"212285_s_at",0.000727,-4.33,-0.555,"AGRN","agrin","375790"
"231964_at",0.000727,-4.33,-1.38,"BICD1","BICD cargo adaptor 1","636"
"214954_at",0.000728,4.33,0.939,"SUSD5","sushi domain containing 5","26032"
"242868_at",0.00073,4.33,0.969,"","",""
"223469_at",0.000737,-4.32,-0.703,"PGPEP1","pyroglutamyl-peptidase I","54858"
"212312_at",0.000737,-4.32,-0.736,"BCL2L1","BCL2 like 1","598"
"218856_at",0.000738,-4.32,-1.49,"TNFRSF21","TNF receptor superfamily member 21","27242"
"212221_x_at",0.000739,-4.32,-0.434,"IDS","iduronate 2-sulfatase","3423"
"216882_s_at",0.00074,4.32,0.827,"NEBL","nebulette","10529"
"237944_at",0.000742,4.32,0.622,"","",""
"209757_s_at",0.000746,4.31,0.875,"MYCN","v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog","4613"
"230964_at",0.000746,4.31,1.76,"FREM2","FRAS1 related extracellular matrix protein 2","341640"
"225927_at",0.000747,-4.31,-0.842,"MAP3K1","mitogen-activated protein kinase kinase kinase 1","4214"
"222124_at",0.000747,4.31,0.606,"HIF3A","hypoxia inducible factor 3 alpha subunit","64344"
"201212_at",0.000752,4.31,0.884,"LGMN","legumain","5641"
"228802_at",0.000754,4.31,0.702,"RBPMS2","RNA binding protein with multiple splicing 2","348093"
"1565936_a_at",0.000755,-4.31,-1.26,"LMO3","LIM domain only 3","55885"
"215691_x_at",0.000755,4.31,0.679,"HSPB11","heat shock protein family B (small) member 11","51668"
"212831_at",0.000757,-4.31,-1.24,"MEGF9","multiple EGF like domains 9","1955"
"217858_s_at",0.000758,-4.31,-1.18,"ARMCX3","armadillo repeat containing, X-linked 3","51566"
"223451_s_at",0.000761,-4.3,-0.951,"CKLF","chemokine like factor","51192"
"209663_s_at",0.000763,-4.3,-0.785,"ITGA7","integrin subunit alpha 7","3679"
"240052_at",0.000765,4.3,0.654,"ITPR1","inositol 1,4,5-trisphosphate receptor type 1","3708"
"AFFX-HUMISGF3A/M97935_3_at",0.000766,-4.3,-0.946,"STAT1","signal transducer and activator of transcription 1","6772"
"220266_s_at",0.000766,4.3,0.671,"KLF4","Kruppel like factor 4","9314"
"242093_at",0.000768,-4.3,-3.34,"SYTL5","synaptotagmin like 5","94122"
"214401_at",0.000769,4.3,0.609,"PAX1","paired box 1","5075"
"202838_at",0.000769,-4.3,-0.639,"FUCA1","fucosidase, alpha-L- 1, tissue","2517"
"204489_s_at",0.000774,-4.3,-0.86,"CD44","CD44 molecule (Indian blood group)","960"
"229127_at",0.000776,4.29,1.15,"JAM2","junctional adhesion molecule 2","58494"
"227265_at",0.00078,4.29,1.29,"FGL2","fibrinogen like 2","10875"
"228060_at",0.000782,4.29,0.808,"SLC35F1","solute carrier family 35 member F1","222553"
"1563217_at",0.000782,4.29,0.786,"","",""
"241399_at",0.000783,-4.29,-0.635,"FAM19A2","family with sequence similarity 19 member A2, C-C motif chemokine like","338811"
"241337_at",0.000785,-4.29,-1.91,"LOC101929465","uncharacterized LOC101929465","101929465"
"213280_at",0.000788,-4.29,-0.997,"RAP1GAP2","RAP1 GTPase activating protein 2","23108"
"205334_at",0.000795,-4.28,-1.23,"S100A1","S100 calcium binding protein A1","6271"
"219054_at",0.000798,4.28,1.54,"NPR3","natriuretic peptide receptor 3","4883"
"218931_at",8e-04,4.28,0.52,"RAB17","RAB17, member RAS oncogene family","64284"
"212236_x_at",0.000806,-4.27,-1.15,"KRT17///JUP","keratin 17///junction plakoglobin","3872///3728"
"225442_at",0.000813,4.27,0.731,"DDR2","discoidin domain receptor tyrosine kinase 2","4921"
"233499_at",0.000814,4.27,0.992,"LRRC7","leucine rich repeat containing 7","57554"
"227478_at",0.000816,4.27,0.746,"SETBP1","SET binding protein 1","26040"
"1559975_at",0.000817,4.27,0.614,"BTG1","BTG anti-proliferation factor 1","694"
"211890_x_at",0.000817,-4.27,-0.474,"CAPN3","calpain 3","825"
"236958_at",0.000818,4.27,0.546,"LOC100506473","uncharacterized LOC100506473","100506473"
"242292_at",0.000818,4.27,0.507,"FAM226B///FAM226A","family with sequence similarity 226 member B (non-protein coding)///family with sequence similarity 226 member A (non-protein coding)","653687///203429"
"241505_at",0.000823,4.26,0.795,"","",""
"222664_at",0.000827,4.26,0.644,"KCTD15","potassium channel tetramerization domain containing 15","79047"
"212209_at",0.000829,4.26,0.416,"MED13L","mediator complex subunit 13 like","23389"
"213110_s_at",0.000832,4.26,1.1,"COL4A5","collagen type IV alpha 5 chain","1287"
"220467_at",0.000832,-4.26,-0.665,"","",""
"225681_at",0.000834,-4.26,-2.15,"CTHRC1","collagen triple helix repeat containing 1","115908"
"204328_at",0.000836,-4.26,-1.49,"TMC6","transmembrane channel like 6","11322"
"230645_at",0.000841,-4.25,-1.81,"FRMD3","FERM domain containing 3","257019"
"230364_at",0.000841,-4.25,-0.841,"CHPT1","choline phosphotransferase 1","56994"
"235076_at",0.000842,4.25,0.733,"CALCOCO2","calcium binding and coiled-coil domain 2","10241"
"218290_at",0.000843,4.25,0.758,"MIR6789///PLEKHJ1","microRNA 6789///pleckstrin homology domain containing J1","102466736///55111"
"242126_at",0.000845,4.25,1.21,"","",""
"215363_x_at",0.000847,-4.25,-0.654,"FOLH1B///FOLH1","folate hydrolase 1B///folate hydrolase (prostate-specific membrane antigen) 1","219595///2346"
"241395_at",0.000848,4.25,0.563,"NIT1","nitrilase 1","4817"
"1554016_a_at",0.000848,-4.25,-0.439,"USB1","U6 snRNA biogenesis phosphodiesterase 1","79650"
"234290_x_at",0.000849,-4.25,-0.61,"MYH14","myosin, heavy chain 14, non-muscle","79784"
"200636_s_at",0.00085,-4.25,-0.951,"PTPRF","protein tyrosine phosphatase, receptor type F","5792"
"231775_at",0.000853,-4.24,-0.727,"TNFRSF10A","TNF receptor superfamily member 10a","8797"
"225019_at",0.000858,-4.24,-0.52,"CAMK2D","calcium/calmodulin dependent protein kinase II delta","817"
"206698_at",0.000859,4.24,0.772,"XK","X-linked Kx blood group","7504"
"233720_at",0.000859,4.24,1.15,"SORBS2","sorbin and SH3 domain containing 2","8470"
"204741_at",0.000861,-4.24,-0.499,"BICD1","BICD cargo adaptor 1","636"
"223634_at",0.000861,-4.24,-1.79,"RASD2","RASD family member 2","23551"
"232027_at",0.000862,4.24,1.01,"SYNE1","spectrin repeat containing nuclear envelope protein 1","23345"
"218530_at",0.000863,-4.24,-0.526,"FHOD1","formin homology 2 domain containing 1","29109"
"203752_s_at",0.000863,4.24,0.373,"JUND","JunD proto-oncogene, AP-1 transcription factor subunit","3727"
"239963_at",0.000868,4.24,0.793,"","",""
"218847_at",0.000868,-4.24,-0.981,"IGF2BP2","insulin like growth factor 2 mRNA binding protein 2","10644"
"1559121_s_at",0.00087,4.23,0.586,"","",""
"209293_x_at",0.000874,4.23,1.05,"ID4","inhibitor of DNA binding 4, HLH protein","3400"
"244764_at",0.000876,4.23,0.824,"HIVEP3","human immunodeficiency virus type I enhancer binding protein 3","59269"
"223366_at",0.000877,4.23,0.788,"ZNF704","zinc finger protein 704","619279"
"202342_s_at",0.000879,4.23,0.543,"TRIM2","tripartite motif containing 2","23321"
"203715_at",0.00088,4.23,0.607,"TBCE","tubulin folding cofactor E","6905"
"205076_s_at",0.000883,-4.23,-1.75,"MTMR11","myotubularin related protein 11","10903"
"219550_at",0.000885,4.23,0.894,"ROBO3","roundabout guidance receptor 3","64221"
"226216_at",0.000885,-4.23,-0.647,"INSR","insulin receptor","3643"
"232360_at",0.000886,-4.23,-1.35,"EHF","ETS homologous factor","26298"
"241397_at",0.000886,-4.22,-1.36,"","",""
"203474_at",0.000889,4.22,1.78,"IQGAP2","IQ motif containing GTPase activating protein 2","10788"
"239841_at",0.000892,-4.22,-0.7,"","",""
"203571_s_at",0.000893,4.22,0.949,"ADIRF","adipogenesis regulatory factor","10974"
"242971_at",0.000894,-4.22,-0.381,"","",""
"212695_at",0.000898,4.22,0.64,"CRY2","cryptochrome circadian clock 2","1408"
"221562_s_at",0.000901,-4.22,-0.411,"SIRT3","sirtuin 3","23410"
"1559891_at",0.000901,-4.22,-0.592,"HMGA2","high mobility group AT-hook 2","8091"
"228341_at",0.000901,4.22,0.766,"NUDT16","nudix hydrolase 16","131870"
"226534_at",0.000902,4.22,0.87,"KITLG","KIT ligand","4254"
"224741_x_at",0.000904,-4.21,-0.656,"SNORD77///SNORD76///SNORD74///GAS5///SNORD44///SNORD47///SNORD80///SNORD79///SNORD81","small nucleolar RNA, C/D box 77///small nucleolar RNA, C/D box 76///small nucleolar RNA, C/D box 74///growth arrest specific 5 (non-protein coding)///small nucleolar RNA, C/D box 44///small nucleolar RNA, C/D box 47///small nucleolar RNA, C/D box 80///small nucleolar RNA, C/D box 79///small nucleolar RNA, C/D box 81","692197///692196///619498///60674///26806///26802///26774///26770///26769"
"218730_s_at",0.000905,4.21,1.09,"OGN","osteoglycin","4969"
"203021_at",0.000905,-4.21,-2.24,"SLPI","secretory leukocyte peptidase inhibitor","6590"
"202709_at",0.000906,4.21,1.4,"FMOD","fibromodulin","2331"
"242931_at",0.000908,4.21,1.43,"","",""
"239867_at",0.00091,-4.21,-0.47,"","",""
"225138_at",0.000912,4.21,0.508,"ZRANB1","zinc finger RANBP2-type containing 1","54764"
"205593_s_at",0.000913,-4.21,-1.16,"PDE9A","phosphodiesterase 9A","5152"
"59697_at",0.000916,-4.21,-0.839,"RAB15","RAB15, member RAS oncogene family","376267"
"216470_x_at",0.000916,-4.21,-2.99,"PRSS2","protease, serine 2","5645"
"219427_at",0.000922,4.2,1.1,"FAT4","FAT atypical cadherin 4","79633"
"225923_at",0.000924,4.2,0.628,"VAPB","VAMP associated protein B and C","9217"
"225893_at",0.000924,4.2,0.587,"RC3H1","ring finger and CCCH-type domains 1","149041"
"220133_at",0.000925,4.2,0.604,"ODAM","odontogenic, ameloblast asssociated","54959"
"200742_s_at",0.000927,-4.2,-0.389,"TPP1","tripeptidyl peptidase 1","1200"
"227959_at",0.000931,4.2,0.616,"ANKRD9","ankyrin repeat domain 9","122416"
"209116_x_at",0.000936,4.2,1.7,"HBB","hemoglobin subunit beta","3043"
"225424_at",0.000937,4.2,1.02,"GPAM","glycerol-3-phosphate acyltransferase, mitochondrial","57678"
"218691_s_at",0.000939,-4.19,-1.93,"PDLIM4","PDZ and LIM domain 4","8572"
"204612_at",0.000939,4.19,1.24,"PKIA","protein kinase (cAMP-dependent, catalytic) inhibitor alpha","5569"
"236936_at",0.000941,4.19,0.919,"","",""
"216733_s_at",0.000942,4.19,1.16,"GATM","glycine amidinotransferase","2628"
"217744_s_at",0.000946,-4.19,-0.667,"PERP","PERP, TP53 apoptosis effector","64065"
"222670_s_at",0.000949,4.19,1.02,"MAFB","MAF bZIP transcription factor B","9935"
"206214_at",0.000949,4.19,1.14,"PLA2G7","phospholipase A2 group VII","7941"
"238066_at",0.00095,4.19,0.824,"RBP7","retinol binding protein 7","116362"
"205407_at",0.000952,4.19,0.674,"RECK","reversion inducing cysteine rich protein with kazal motifs","8434"
"217963_s_at",0.000954,4.19,0.518,"BEX3","brain expressed X-linked 3","27018"
"228568_at",0.000955,4.19,0.536,"MYZAP","myocardial zonula adherens protein","100820829"
"216033_s_at",0.000957,-4.18,-0.643,"FYN","FYN proto-oncogene, Src family tyrosine kinase","2534"
"209596_at",0.00096,-4.18,-0.905,"MXRA5","matrix remodeling associated 5","25878"
"217983_s_at",0.000962,4.18,1.07,"RNASET2","ribonuclease T2","8635"
"238562_at",0.000963,4.18,0.589,"UTP23","UTP23, small subunit processome component","84294"
"207826_s_at",0.000964,4.18,0.766,"ID3","inhibitor of DNA binding 3, HLH protein","3399"
"232984_at",0.000965,4.18,0.536,"LOC101930373///HYDIN2///HYDIN","hydrocephalus-inducing protein homolog///HYDIN2, axonemal central pair apparatus protein (pseudogene)///HYDIN, axonemal central pair apparatus protein","101930373///100288805///54768"
"203088_at",0.000965,4.18,1.12,"FBLN5","fibulin 5","10516"
"203212_s_at",0.000968,4.18,0.564,"MTMR2","myotubularin related protein 2","8898"
"217979_at",0.000969,-4.18,-0.366,"TSPAN13","tetraspanin 13","27075"
"212256_at",0.000974,4.18,0.807,"GALNT10","polypeptide N-acetylgalactosaminyltransferase 10","55568"
"214453_s_at",0.000975,4.18,0.591,"IFI44","interferon induced protein 44","10561"
"225953_at",0.000975,-4.18,-0.703,"RPRD1A","regulation of nuclear pre-mRNA domain containing 1A","55197"
"1555778_a_at",0.000976,-4.17,-2.26,"POSTN","periostin","10631"
"218844_at",0.000977,4.17,0.942,"ACSF2","acyl-CoA synthetase family member 2","80221"
"213379_at",0.000977,-4.17,-0.465,"COQ2","coenzyme Q2, polyprenyltransferase","27235"
"221750_at",0.000978,4.17,0.519,"HMGCS1","3-hydroxy-3-methylglutaryl-CoA synthase 1","3157"
"238021_s_at",0.00098,-4.17,-0.987,"CRNDE","colorectal neoplasia differentially expressed (non-protein coding)","643911"
"206263_at",0.000985,4.17,0.723,"FMO4","flavin containing monooxygenase 4","2329"
"219059_s_at",0.000988,4.17,1.46,"LYVE1","lymphatic vessel endothelial hyaluronan receptor 1","10894"
"235115_at",0.00099,4.17,1.16,"PDE8B","phosphodiesterase 8B","8622"
"221810_at",0.000991,-4.17,-0.985,"RAB15","RAB15, member RAS oncogene family","376267"
"218549_s_at",0.000991,4.17,0.707,"RMDN1","regulator of microtubule dynamics 1","51115"
"215001_s_at",0.000992,4.17,0.251,"GLUL","glutamate-ammonia ligase","2752"
"219446_at",0.000993,4.17,0.935,"RIC8B","RIC8 guanine nucleotide exchange factor B","55188"
"1565016_at",0.000995,4.16,0.537,"PRMT1","protein arginine methyltransferase 1","3276"
"204753_s_at",0.000996,4.16,1.11,"HLF","HLF, PAR bZIP transcription factor","3131"
"232122_s_at",0.001,4.16,0.997,"VEPH1","ventricular zone expressed PH domain containing 1","79674"
"1555888_at",0.001,4.16,0.548,"UBR5-AS1","UBR5 antisense RNA 1","101927221"
"225736_at",0.00101,-4.16,-0.542,"FBXO22","F-box protein 22","26263"
"213067_at",0.00101,-4.16,-0.959,"MYH10","myosin, heavy chain 10, non-muscle","4628"
"204990_s_at",0.00101,-4.16,-0.507,"ITGB4","integrin subunit beta 4","3691"
"1558732_at",0.00101,-4.16,-0.515,"MAP4K4","mitogen-activated protein kinase kinase kinase kinase 4","9448"
"228062_at",0.00101,4.16,0.758,"NAP1L5","nucleosome assembly protein 1 like 5","266812"
"203216_s_at",0.00102,-4.15,-0.704,"MYO6","myosin VI","4646"
"212516_at",0.00102,-4.15,-0.506,"ARAP1","ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1","116985"
"45288_at",0.00102,4.15,0.757,"ABHD6","abhydrolase domain containing 6","57406"
"204225_at",0.00102,4.15,0.804,"HDAC4","histone deacetylase 4","9759"
"205088_at",0.00102,-4.15,-1.79,"MAMLD1","mastermind like domain containing 1","10046"
"227978_s_at",0.00102,4.15,0.564,"ZADH2","zinc binding alcohol dehydrogenase domain containing 2","284273"
"235927_at",0.00103,-4.15,-0.457,"XPO1","exportin 1","7514"
"216044_x_at",0.00103,4.15,0.717,"FAM69A","family with sequence similarity 69 member A","388650"
"226996_at",0.00103,4.15,0.521,"LCLAT1","lysocardiolipin acyltransferase 1","253558"
"215903_s_at",0.00103,-4.14,-0.746,"MAST2","microtubule associated serine/threonine kinase 2","23139"
"206714_at",0.00104,-4.14,-1.89,"ALOX15B","arachidonate 15-lipoxygenase, type B","247"
"214321_at",0.00104,4.14,1.2,"NOV","nephroblastoma overexpressed","4856"
"228708_at",0.00104,-4.14,-1.96,"RAB27B","RAB27B, member RAS oncogene family","5874"
"217645_at",0.00104,4.14,0.76,"SYNJ2BP-COX16///COX16","SYNJ2BP-COX16 readthrough///COX16, cytochrome c oxidase assembly homolog","100529257///51241"
"60474_at",0.00104,4.14,0.55,"FERMT1","fermitin family member 1","55612"
"205751_at",0.00105,4.14,2.03,"SH3GL2","SH3 domain containing GRB2 like 2, endophilin A1","6456"
"224648_at",0.00105,4.14,0.665,"GPBP1","GC-rich promoter binding protein 1","65056"
"203640_at",0.00105,4.14,0.55,"MBNL2","muscleblind like splicing regulator 2","10150"
"236204_at",0.00105,4.14,0.515,"COPS8","COP9 signalosome subunit 8","10920"
"219489_s_at",0.00106,-4.13,-0.905,"NXN","nucleoredoxin","64359"
"213482_at",0.00106,-4.13,-0.868,"DOCK3","dedicator of cytokinesis 3","1795"
"229616_s_at",0.00106,4.13,1.49,"GRAMD2","GRAM domain containing 2","196996"
"201876_at",0.00106,-4.13,-0.827,"PON2","paraoxonase 2","5445"
"211628_x_at",0.00106,-4.13,-0.411,"FTH1P5","ferritin heavy chain 1 pseudogene 5","2509"
"237491_at",0.00107,-4.13,-0.785,"","",""
"224918_x_at",0.00107,-4.13,-0.317,"MGST1","microsomal glutathione S-transferase 1","4257"
"225387_at",0.00107,4.13,0.871,"TSPAN5","tetraspanin 5","10098"
"206600_s_at",0.00107,4.13,0.872,"SLC16A5","solute carrier family 16 member 5","9121"
"214081_at",0.00107,-4.13,-0.995,"PLXDC1","plexin domain containing 1","57125"
"228796_at",0.00107,-4.13,-1.9,"CPNE4","copine 4","131034"
"1560255_at",0.00108,4.12,0.611,"CELF2-AS1","CELF2 antisense RNA 1","414196"
"1556034_s_at",0.00108,-4.12,-1.7,"MTMR11","myotubularin related protein 11","10903"
"242281_at",0.00108,4.12,0.475,"GLUL","glutamate-ammonia ligase","2752"
"230281_at",0.00109,4.12,0.961,"C16orf46","chromosome 16 open reading frame 46","123775"
"217232_x_at",0.00109,4.12,1.05,"HBB","hemoglobin subunit beta","3043"
"204745_x_at",0.00109,4.12,1.71,"MT1G","metallothionein 1G","4495"
"211679_x_at",0.00109,-4.12,-0.386,"GABBR2","gamma-aminobutyric acid type B receptor subunit 2","9568"
"215603_x_at",0.00109,-4.12,-1.03,"LOC102724197///LOC100132705///GGT2///GGTLC1///GGTLC2///GGT3P///GGT1","inactive gamma-glutamyltranspeptidase 2-like///immunoglobulin superfamily member 3-like///gamma-glutamyltransferase 2///gamma-glutamyltransferase light chain 1///gamma-glutamyltransferase light chain 2///gamma-glutamyltransferase 3 pseudogene///gamma-glutamyltransferase 1","102724197///100132705///728441///92086///91227///2679///2678"
"227911_at",0.0011,4.11,0.981,"ARHGAP28","Rho GTPase activating protein 28","79822"
"220584_at",0.0011,-4.11,-0.764,"PRR36","proline rich 36","80164"
"212731_at",0.0011,4.11,0.605,"ANKRD46","ankyrin repeat domain 46","157567"
"227318_at",0.00111,4.11,1.09,"TMEM178B","transmembrane protein 178B","100507421"
"244293_at",0.00111,4.11,0.703,"UQCRB","ubiquinol-cytochrome c reductase binding protein","7381"
"209292_at",0.00112,4.11,1.13,"ID4","inhibitor of DNA binding 4, HLH protein","3400"
"214243_s_at",0.00112,4.1,0.374,"SERHL2///SERHL","serine hydrolase-like 2///serine hydrolase-like (pseudogene)","253190///94009"
"242335_at",0.00112,-4.1,-0.847,"SLC25A37","solute carrier family 25 member 37","51312"
"228791_at",0.00112,-4.1,-0.334,"ARPIN","actin-related protein 2/3 complex inhibitor","348110"
"230067_at",0.00112,4.1,0.677,"FAM124A","family with sequence similarity 124 member A","220108"
"201416_at",0.00112,-4.1,-1.61,"SOX4","SRY-box 4","6659"
"201739_at",0.00113,4.1,0.674,"SGK1","serum/glucocorticoid regulated kinase 1","6446"
"236978_at",0.00113,-4.1,-1.01,"","",""
"230782_at",0.00113,4.1,1.15,"SORD","sorbitol dehydrogenase","6652"
"55872_at",0.00113,4.1,0.595,"ZNF512B","zinc finger protein 512B","57473"
