"ID","P.Value","t","logFC","Gene.symbol","Gene.title","Gene.ID"
"201170_s_at",1.56e-22,-12.4928298,-1.8246434,"BHLHE40","basic helix-loop-helix family member e40","8553"
"222705_s_at",1.61e-22,12.4868619,2.44541592,"SLC25A15","solute carrier family 25 member 15","10166"
"204015_s_at",1.7e-22,-12.4753942,-1.98229327,"DUSP4","dual specificity phosphatase 4","1846"
"1556147_at",1.81e-22,12.4633384,1.49724006,"LOC105377832","uncharacterized LOC105377832","105377832"
"210988_s_at",1.87e-22,12.4564925,1.27739183,"PRUNE1","prune exopolyphosphatase","58497"
"1564372_s_at",1.89e-22,12.4551744,1.05473397,"CASC2","cancer susceptibility candidate 2 (non-protein coding)","255082"
"230776_at",1.92e-22,12.4515623,2.09117142,"RNF157-AS1","RNF157 antisense RNA 1","100507218"
"224252_s_at",1.95e-22,-12.4488406,-1.88879815,"FXYD5","FXYD domain containing ion transport regulator 5","53827"
"238542_at",1.98e-22,-12.4457013,-1.82729496,"ULBP2","UL16 binding protein 2","80328"
"216733_s_at",1.99e-22,12.4448819,2.18337633,"GATM","glycine amidinotransferase","2628"
"221447_s_at",2.05e-22,12.4392834,1.98384124,"GLT8D2","glycosyltransferase 8 domain containing 2","83468"
"228503_at",2.12e-22,12.4319893,1.88797066,"RPS6KA6","ribosomal protein S6 kinase A6","27330"
"218901_at",2.24e-22,12.4215891,1.52351205,"PLSCR4","phospholipid scramblase 4","57088"
"224165_s_at",2.34e-22,12.4125232,1.21037477,"IQCH","IQ motif containing H","64799"
"222549_at",2.36e-22,-12.4111705,-3.82002254,"CLDN1","claudin 1","9076"
"218084_x_at",2.36e-22,-12.4108432,-1.90936343,"FXYD5","FXYD domain containing ion transport regulator 5","53827"
"204493_at",2.4e-22,-12.4079586,-1.9394376,"BID","BH3 interacting domain death agonist","637"
"230661_at",2.43e-22,12.4055945,1.01856068,"LOC286191","uncharacterized LOC286191","286191"
"202709_at",2.43e-22,12.4051636,1.68436419,"FMOD","fibromodulin","2331"
"203639_s_at",2.63e-22,12.3897164,2.00396297,"FGFR2","fibroblast growth factor receptor 2","2263"
"202908_at",2.66e-22,12.3878077,1.36241022,"WFS1","wolframin ER transmembrane glycoprotein","7466"
"227614_at",2.67e-22,12.386839,1.83179105,"HKDC1","hexokinase domain containing 1","80201"
"219277_s_at",2.88e-22,12.3722799,2.34896462,"OGDHL","oxoglutarate dehydrogenase-like","55753"
"204014_at",2.9e-22,-12.3704666,-2.81553324,"DUSP4","dual specificity phosphatase 4","1846"
"227792_at",3.13e-22,-12.3554664,-0.89251529,"ITPRIPL2","inositol 1,4,5-trisphosphate receptor interacting protein like 2","162073"
"205174_s_at",3.33e-22,-12.343637,-2.76017462,"QPCT","glutaminyl-peptide cyclotransferase","25797"
"235852_at",3.43e-22,12.3377885,1.54416579,"STON2","stonin 2","85439"
"202833_s_at",3.55e-22,-12.3310139,-3.41755633,"SERPINA1","serpin family A member 1","5265"
"211564_s_at",3.64e-22,-12.325816,-2.29544267,"PDLIM4","PDZ and LIM domain 4","8572"
"202878_s_at",3.72e-22,-12.3216866,-1.32114065,"CD93","CD93 molecule","22918"
"211596_s_at",3.78e-22,12.3183084,1.2065012,"LRIG1","leucine rich repeats and immunoglobulin like domains 1","26018"
"205083_at",3.84e-22,12.3151792,2.6580029,"AOX1","aldehyde oxidase 1","316"
"235871_at",3.86e-22,-12.3144912,-1.80855441,"LIPH","lipase H","200879"
"209154_at",4.14e-22,-12.3004607,-0.77459206,"P2RX5-TAX1BP3///TAX1BP3","P2RX5-TAX1BP3 readthrough (NMD candidate)///Tax1 binding protein 3","100533970///30851"
"219195_at",4.15e-22,12.300322,2.82041239,"PPARGC1A","PPARG coactivator 1 alpha","10891"
"214222_at",4.29e-22,12.2936135,1.14212977,"DNAH7","dynein axonemal heavy chain 7","56171"
"213188_s_at",4.4e-22,12.2884396,1.14131826,"MINA","MYC induced nuclear antigen","84864"
"219619_at",4.44e-22,12.2868008,2.51362341,"DIRAS2","DIRAS family GTPase 2","54769"
"202921_s_at",4.52e-22,12.2831098,0.94339045,"ANK2","ankyrin 2, neuronal","287"
"229147_at",4.53e-22,12.2828071,2.59929135,"RASSF6","Ras association domain family member 6","166824"
"218611_at",4.76e-22,-12.2730033,-1.17842418,"IER5","immediate early response 5","51278"
"220539_at",4.78e-22,12.2723863,0.79687132,"CFAP46","cilia and flagella associated protein 46","54777"
"211273_s_at",4.88e-22,12.2680678,0.76945649,"TBX1","T-box 1","6899"
"213234_at",4.96e-22,12.2651041,1.29307539,"FAM234B","family with sequence similarity 234 member B","57613"
"1562699_at",5.04e-22,12.2618912,0.93454443,"LOC101928847","uncharacterized LOC101928847","101928847"
"204017_at",5.18e-22,-12.25646,-1.53210288,"KDELR3","KDEL endoplasmic reticulum protein retention receptor 3","11015"
"212277_at",5.2e-22,12.2559277,0.90922759,"MTMR4","myotubularin related protein 4","9110"
"214505_s_at",5.29e-22,12.2522369,1.96895849,"FHL1","four and a half LIM domains 1","2273"
"201939_at",5.64e-22,-12.2398908,-1.44450884,"PLK2","polo like kinase 2","10769"
"203222_s_at",5.67e-22,12.2388599,1.34931318,"TLE1","transducin like enhancer of split 1","7088"
"239349_at",6.09e-22,12.2247171,1.52456563,"C1QTNF7","C1q and tumor necrosis factor related protein 7","114905"
"211478_s_at",6.58e-22,-12.2094256,-3.51723046,"DPP4","dipeptidyl peptidase 4","1803"
"239452_at",6.73e-22,12.2051199,0.94953276,"","",""
"218653_at",7.42e-22,12.1860041,2.31190469,"SLC25A15","solute carrier family 25 member 15","10166"
"210038_at",7.42e-22,12.1859974,1.58937554,"PRKCQ","protein kinase C theta","5588"
"205498_at",7.57e-22,12.1820049,2.01464292,"GHR","growth hormone receptor","2690"
"206273_at",7.64e-22,-12.1802654,-0.82224556,"PRELID3A","PRELI domain containing 3A","10650"
"231181_at",8.03e-22,12.1704716,4.06832229,"","",""
"222771_s_at",8.5e-22,-12.159235,-1.9959782,"MYEF2","myelin expression factor 2","50804"
"218634_at",8.66e-22,-12.1555625,-0.95397729,"PHLDA3","pleckstrin homology like domain family A member 3","23612"
"243386_at",8.95e-22,12.1492682,1.45503963,"CASZ1","castor zinc finger 1","54897"
"242093_at",9.14e-22,-12.1450241,-3.71791166,"SYTL5","synaptotagmin like 5","94122"
"204723_at",9.82e-22,12.1311076,1.64612031,"SCN3B","sodium voltage-gated channel beta subunit 3","55800"
"244632_at",1.02e-21,12.1233623,0.91210277,"CNTN5","contactin 5","53942"
"226008_at",1.02e-21,12.1228084,0.99358858,"NSMCE3","NSE3 homolog, SMC5-SMC6 complex component","56160"
"210179_at",1.03e-21,12.1224183,2.20584773,"KCNJ13","potassium voltage-gated channel subfamily J member 13","3769"
"231430_at",1.07e-21,12.1150755,1.0463973,"FAM181B","family with sequence similarity 181 member B","220382"
"229242_at",1.09e-21,-12.1113988,-1.7993791,"TNFSF15","tumor necrosis factor superfamily member 15","9966"
"211562_s_at",1.1e-21,12.1084881,0.88456123,"LMOD1","leiomodin 1","25802"
"220547_s_at",1.13e-21,12.1039368,0.73059659,"FAM35A","family with sequence similarity 35 member A","54537"
"204663_at",1.14e-21,-12.1012901,-1.00612686,"ME3","malic enzyme 3","10873"
"202638_s_at",1.16e-21,-12.0981096,-2.23521731,"ICAM1","intercellular adhesion molecule 1","3383"
"232676_x_at",1.18e-21,-12.0951465,-1.65390979,"MYEF2","myelin expression factor 2","50804"
"205640_at",1.2e-21,-12.0921828,-1.19977826,"ALDH3B1","aldehyde dehydrogenase 3 family member B1","221"
"221489_s_at",1.29e-21,-12.0779787,-1.34184525,"SPRY4","sprouty RTK signaling antagonist 4","81848"
"233234_at",1.29e-21,12.0775351,1.04896118,"KCTD16","potassium channel tetramerization domain containing 16","57528"
"236313_at",1.31e-21,-12.0743586,-2.40818071,"CDKN2B","cyclin dependent kinase inhibitor 2B","1030"
"213760_s_at",1.34e-21,12.0697307,0.79384631,"ZNF330","zinc finger protein 330","27309"
"242541_at",1.37e-21,12.0663138,0.69278329,"ABCA9","ATP binding cassette subfamily A member 9","10350"
"210817_s_at",1.39e-21,12.0632293,0.60478118,"CALCOCO2","calcium binding and coiled-coil domain 2","10241"
"204979_s_at",1.44e-21,12.0553341,1.39436196,"SH3BGR","SH3 domain binding glutamate rich protein","6450"
"224733_at",1.45e-21,-12.0541341,-1.24016115,"CMTM3","CKLF like MARVEL transmembrane domain containing 3","123920"
"228249_at",1.54e-21,12.0425713,1.9280829,"C11orf74","chromosome 11 open reading frame 74","119710"
"226599_at",1.57e-21,12.039482,1.61432381,"FHDC1","FH2 domain containing 1","85462"
"218530_at",1.57e-21,-12.0386548,-0.94169201,"FHOD1","formin homology 2 domain containing 1","29109"
"205464_at",1.58e-21,12.0381946,1.29754678,"SCNN1B","sodium channel epithelial 1 beta subunit","6338"
"211323_s_at",1.59e-21,12.0363247,1.68510782,"ITPR1","inositol 1,4,5-trisphosphate receptor type 1","3708"
"231513_at",1.66e-21,-12.0283376,-3.45969083,"","",""
"209599_s_at",1.82e-21,12.009926,1.20040774,"PRUNE1","prune exopolyphosphatase","58497"
"225571_at",1.88e-21,12.0035489,2.47411728,"LIFR","leukemia inhibitory factor receptor alpha","3977"
"211603_s_at",1.89e-21,-12.0025865,-1.01034607,"ETV4","ETS variant 4","2118"
"231043_at",1.91e-21,12.0011152,0.95259792,"CFAP221","cilia and flagella associated protein 221","200373"
"211276_at",1.91e-21,12.000892,3.1929374,"TCEAL2","transcription elongation factor A like 2","140597"
"206179_s_at",1.99e-21,11.9930354,1.08157805,"TPPP","tubulin polymerization promoting protein","11076"
"217984_at",2.06e-21,11.9857355,0.92924688,"RNASET2","ribonuclease T2","8635"
"235209_at",2.18e-21,11.9744358,1.2309586,"SBSPON","somatomedin B and thrombospondin type 1 domain containing","157869"
"206403_at",2.2e-21,11.9729708,1.07126971,"ZNF536","zinc finger protein 536","9745"
"229464_at",2.24e-21,-11.9692937,-1.32309286,"MYEF2","myelin expression factor 2","50804"
"1552275_s_at",2.28e-21,11.9659131,1.29080979,"PXK","PX domain containing serine/threonine kinase like","54899"
"1570289_at",2.33e-21,11.9616862,2.73363116,"LOC646736","uncharacterized LOC646736","646736"
"219773_at",2.39e-21,-11.9572029,-2.09435229,"NOX4","NADPH oxidase 4","50507"
"223422_s_at",2.45e-21,11.952301,1.56530232,"ARHGAP24","Rho GTPase activating protein 24","83478"
"222871_at",2.45e-21,-11.9518466,-2.29049302,"KLHDC8A","kelch domain containing 8A","55220"
"204301_at",2.49e-21,11.9487728,1.53269945,"KBTBD11","kelch repeat and BTB domain containing 11","9920"
"226541_at",2.59e-21,11.9412514,0.87401259,"FBXO30","F-box protein 30","84085"
"217733_s_at",2.59e-21,-11.9410084,-0.86982134,"TMSB10","thymosin beta 10","9168"
"217833_at",2.68e-21,11.9347495,1.05937452,"SYNCRIP","synaptotagmin binding cytoplasmic RNA interacting protein","10492"
"203221_at",2.77e-21,11.9281928,1.22441283,"TLE1","transducin like enhancer of split 1","7088"
"229160_at",2.85e-21,11.9223423,3.01546461,"MUM1L1","MUM1 like 1","139221"
"215518_at",2.93e-21,11.9172808,1.57118257,"STXBP5L","syntaxin binding protein 5 like","9515"
"228656_at",2.98e-21,11.9140109,2.24189835,"PROX1","prospero homeobox 1","5629"
"210432_s_at",3.05e-21,11.9094387,2.0114422,"SCN3A","sodium voltage-gated channel alpha subunit 3","6328"
"212992_at",3.12e-21,-11.9044737,-2.34034526,"AHNAK2","AHNAK nucleoprotein 2","113146"
"215527_at",3.14e-21,11.9031955,1.32301477,"KHDRBS2","KH RNA binding domain containing, signal transduction associated 2","202559"
"236926_at",3.16e-21,11.9022064,1.01701689,"TBX1","T-box 1","6899"
"230087_at",3.19e-21,11.9005999,1.08359742,"PRIMA1","proline rich membrane anchor 1","145270"
"225275_at",3.38e-21,-11.8893224,-2.19715568,"EDIL3","EGF like repeats and discoidin domains 3","10085"
"213133_s_at",3.46e-21,11.8844162,1.40035246,"LOC101060817///GCSH","glycine cleavage system H protein, mitochondrial-like///glycine cleavage system protein H","101060817///2653"
"213135_at",3.56e-21,-11.8787273,-2.30771694,"TIAM1","T-cell lymphoma invasion and metastasis 1","7074"
"229778_at",3.58e-21,11.8780738,3.38019699,"SPX","spexin hormone","80763"
"203921_at",3.66e-21,-11.8735888,-1.59765052,"CHST2","carbohydrate sulfotransferase 2","9435"
"212235_at",3.81e-21,-11.8659024,-0.9784389,"PLXND1","plexin D1","23129"
"229580_at",3.93e-21,11.8595166,1.37425283,"CLSTN2","calsyntenin 2","64084"
"209230_s_at",3.96e-21,11.8580472,1.65546709,"NUPR1","nuclear protein 1, transcriptional regulator","26471"
"225928_at",3.98e-21,11.8570346,0.88872286,"VTI1B","vesicle transport through interaction with t-SNAREs 1B","10490"
"1554027_a_at",4.05e-21,11.8540132,1.29943461,"SLC4A4","solute carrier family 4 member 4","8671"
"241898_at",4.11e-21,-11.850832,-2.05776672,"LIPH","lipase H","200879"
"200600_at",4.32e-21,-11.8411718,-0.77965627,"MSN","moesin","4478"
"219073_s_at",4.39e-21,-11.8378704,-1.55035392,"OSBPL10","oxysterol binding protein like 10","114884"
"1554143_a_at",4.76e-21,11.8224144,1.43262205,"SUGT1P3","SGT1 homolog, MIS12 kinetochore complex assembly cochaperone pseudogene 3","283507"
"244370_at",5.25e-21,11.8032847,1.69044554,"KIAA2022","KIAA2022","340533"
"225056_at",5.31e-21,-11.8010312,-1.50397134,"SIPA1L2","signal induced proliferation associated 1 like 2","57568"
"230252_at",5.35e-21,-11.7995983,-2.73685776,"LPAR5","lysophosphatidic acid receptor 5","57121"
"203685_at",5.4e-21,11.7975256,2.11245802,"BCL2","BCL2, apoptosis regulator","596"
"223202_s_at",5.46e-21,11.7954543,0.77210162,"LOC101928589///TMEM164","uncharacterized LOC101928589///transmembrane protein 164","101928589///84187"
"226279_at",5.52e-21,-11.7931725,-2.1975228,"PRSS23","protease, serine 23","11098"
"1557122_s_at",5.65e-21,-11.7887136,-3.81201862,"GABRB2","gamma-aminobutyric acid type A receptor beta2 subunit","2561"
"235867_at",5.72e-21,11.7864359,1.8843048,"GSTM3","glutathione S-transferase mu 3","2947"
"229094_at",5.8e-21,11.7836966,1.89436256,"ATP6V0E2-AS1","ATP6V0E2 antisense RNA 1","401431"
"206262_at",5.81e-21,11.7832385,0.54343137,"ADH1C","alcohol dehydrogenase 1C (class I), gamma polypeptide","126"
"220361_at",5.89e-21,11.7805659,1.56460064,"IQCH","IQ motif containing H","64799"
"226638_at",6.11e-21,-11.7736208,-0.88219682,"ARHGAP23","Rho GTPase activating protein 23","57636"
"203817_at",6.11e-21,-11.7734503,-1.29400041,"GUCY1B3","guanylate cyclase 1 soluble subunit beta","2983"
"222056_s_at",6.19e-21,11.7709268,1.13607712,"FAHD2A","fumarylacetoacetate hydrolase domain containing 2A","51011"
"224530_s_at",6.37e-21,11.7654202,1.06500982,"KCNIP4","potassium voltage-gated channel interacting protein 4","80333"
"210605_s_at",6.74e-21,-11.754466,-1.64718905,"MFGE8","milk fat globule-EGF factor 8 protein","4240"
"210298_x_at",6.89e-21,11.7501588,2.02254166,"FHL1","four and a half LIM domains 1","2273"
"238967_at",6.95e-21,-11.7485188,-2.47733437,"","",""
"203256_at",7.14e-21,-11.7431519,-2.43660321,"CDH3","cadherin 3","1001"
"201539_s_at",7.18e-21,11.742153,2.09514385,"FHL1","four and a half LIM domains 1","2273"
"244825_at",7.26e-21,-11.7397725,-1.74266852,"SHROOM4","shroom family member 4","57477"
"214307_at",7.62e-21,11.7303519,2.1697652,"HGD","homogentisate 1,2-dioxygenase","3081"
"218691_s_at",7.75e-21,-11.7271544,-1.75039319,"PDLIM4","PDZ and LIM domain 4","8572"
"212310_at",7.97e-21,11.7216326,1.09873656,"MIA3","MIA family member 3, ER export factor","375056"
"206291_at",8.35e-21,11.7126898,1.88045744,"NTS","neurotensin","4922"
"215692_s_at",8.36e-21,11.7124015,2.06475433,"MPPED2","metallophosphoesterase domain containing 2","744"
"243278_at",8.59e-21,11.7071458,2.7695829,"FOXP2","forkhead box P2","93986"
"203549_s_at",9.1e-21,-11.6959344,-2.55963051,"LPL","lipoprotein lipase","4023"
"222173_s_at",9.2e-21,-11.6937929,-1.24467271,"TBC1D2","TBC1 domain family member 2","55357"
"213068_at",9.64e-21,11.6846355,2.83213823,"DPT","dermatopontin","1805"
"226559_at",9.86e-21,-11.6802219,-1.25971588,"IER5L","immediate early response 5 like","389792"
"202350_s_at",9.88e-21,11.6797111,2.84284884,"LOC100506558///MATN2","uncharacterized LOC100506558///matrilin 2","100506558///4147"
"205413_at",1e-20,11.6767906,3.43778246,"MPPED2","metallophosphoesterase domain containing 2","744"
"226814_at",1.01e-20,-11.6758849,-2.45108313,"ADAMTS9","ADAM metallopeptidase with thrombospondin type 1 motif 9","56999"
"232490_s_at",1.12e-20,11.6547637,1.12078745,"PRUNE1","prune exopolyphosphatase","58497"
"242715_at",1.15e-20,11.6498729,1.74091486,"ZNF536","zinc finger protein 536","9745"
"218613_at",1.17e-20,-11.6476942,-1.83652197,"PSD3","pleckstrin and Sec7 domain containing 3","23362"
"224179_s_at",1.17e-20,11.647237,1.64541443,"MIOX","myo-inositol oxygenase","55586"
"200665_s_at",1.17e-20,-11.6461702,-0.93445192,"SPARC","secreted protein acidic and cysteine rich","6678"
"209814_at",1.17e-20,11.646127,0.81995313,"ZNF330","zinc finger protein 330","27309"
"231944_at",1.19e-20,11.6443168,1.68862108,"ERO1B","endoplasmic reticulum oxidoreductase 1 beta","56605"
"209440_at",1.19e-20,11.6437037,0.85792098,"PRPS1","phosphoribosyl pyrophosphate synthetase 1","5631"
"217475_s_at",1.2e-20,11.6411986,1.14899934,"LIMK2","LIM domain kinase 2","3985"
"219628_at",1.22e-20,-11.6381288,-1.66346086,"ZMAT3","zinc finger matrin-type 3","64393"
"1557651_x_at",1.26e-20,-11.6318827,-0.60307023,"GALE","UDP-galactose-4-epimerase","2582"
"222108_at",1.29e-20,-11.6275638,-2.33240239,"AMIGO2","adhesion molecule with Ig like domain 2","347902"
"228579_at",1.29e-20,-11.6273457,-1.48885566,"KCNQ3","potassium voltage-gated channel subfamily Q member 3","3786"
"205508_at",1.3e-20,-11.625986,-1.33962461,"SCN1B","sodium voltage-gated channel beta subunit 1","6324"
"211163_s_at",1.31e-20,-11.6254288,-1.9346342,"TNFRSF10C","TNF receptor superfamily member 10c","8794"
"222772_at",1.41e-20,-11.6101307,-1.11468357,"MYEF2","myelin expression factor 2","50804"
"231179_at",1.43e-20,11.608444,2.24114662,"IP6K3","inositol hexakisphosphate kinase 3","117283"
"1554774_at",1.43e-20,11.6075522,1.38979202,"MINA","MYC induced nuclear antigen","84864"
"201588_at",1.46e-20,11.6039166,0.93731872,"TXNL1","thioredoxin like 1","9352"
"220108_at",1.47e-20,11.6025357,2.17949101,"GNA14","G protein subunit alpha 14","9630"
"205532_s_at",1.54e-20,-11.5928548,-2.46062806,"CDH6","cadherin 6","1004"
"229616_s_at",1.57e-20,11.5896353,1.23284109,"GRAMD2","GRAM domain containing 2","196996"
"212652_s_at",1.59e-20,11.5876387,0.87258711,"SNX4","sorting nexin 4","8723"
"223248_at",1.66e-20,11.5786922,0.85495986,"HSDL1","hydroxysteroid dehydrogenase like 1","83693"
"226207_at",1.78e-20,11.5647069,1.149641,"RILPL1","Rab interacting lysosomal protein like 1","353116"
"235571_at",1.8e-20,-11.5628682,-0.88599919,"MIR34A","microRNA 34a","407040"
"227478_at",1.81e-20,11.5616847,1.08587713,"SETBP1","SET binding protein 1","26040"
"205773_at",1.82e-20,11.5609194,1.17678271,"CPEB3","cytoplasmic polyadenylation element binding protein 3","22849"
"201487_at",1.87e-20,-11.5553681,-1.79889438,"CTSC","cathepsin C","1075"
"204722_at",1.9e-20,11.5525139,1.27509943,"SCN3B","sodium voltage-gated channel beta subunit 3","55800"
"219026_s_at",1.92e-20,-11.5499431,-1.04161685,"RASAL2","RAS protein activator like 2","9462"
"203354_s_at",1.93e-20,-11.5495487,-1.97337473,"PSD3","pleckstrin and Sec7 domain containing 3","23362"
"230067_at",2e-20,11.5428019,1.09973392,"FAM124A","family with sequence similarity 124 member A","220108"
"206045_s_at",2.01e-20,11.5414987,0.91578077,"NOL4","nucleolar protein 4","8715"
"236255_at",2.02e-20,11.5403877,1.23011296,"PLEKHG4B","pleckstrin homology and RhoGEF domain containing G4B","153478"
"210414_at",2.03e-20,11.5399825,1.48960604,"FLRT1","fibronectin leucine rich transmembrane protein 1","23769"
"230763_at",2.08e-20,11.5351119,1.47651453,"SPATA17","spermatogenesis associated 17","128153"
"209288_s_at",2.08e-20,-11.5348314,-1.35409116,"CDC42EP3","CDC42 effector protein 3","10602"
"209243_s_at",2.09e-20,11.5337464,2.13640125,"PEG3","paternally expressed 3","5178"
