"ID","P.Value","t","logFC","Gene.symbol","Gene.title","Gene.ID"
"204616_at",8.44e-07,7.1030175,0.67945362,"UCHL3","ubiquitin C-terminal hydrolase L3","7347"
"220584_at",8.47e-07,-7.1010172,-0.99091415,"PRR36","proline rich 36","80164"
"236285_at",8.48e-07,-7.1003741,-0.86025379,"KLHDC7B","kelch domain containing 7B","113730"
"230425_at",8.5e-07,7.0992692,1.5470387,"EPHB1","EPH receptor B1","2047"
"244457_at",8.6e-07,-7.0935431,-0.94875809,"","",""
"216442_x_at",8.61e-07,-7.0930188,-2.58594957,"FN1","fibronectin 1","2335"
"205016_at",8.66e-07,-7.0898834,-1.95902299,"TGFA","transforming growth factor alpha","7039"
"212791_at",8.7e-07,-7.0880016,-0.95696467,"C1orf216","chromosome 1 open reading frame 216","127703"
"201749_at",8.76e-07,-7.0845577,-0.85180801,"ECE1","endothelin converting enzyme 1","1889"
"65630_at",8.95e-07,7.0736147,0.69503425,"TMEM80","transmembrane protein 80","283232"
"218634_at",9.07e-07,-7.0671659,-0.89513171,"PHLDA3","pleckstrin homology like domain family A member 3","23612"
"225868_at",9.1e-07,-7.0655002,-1.0119813,"TRIM47","tripartite motif containing 47","91107"
"218530_at",9.16e-07,-7.0621353,-1.2521497,"FHOD1","formin homology 2 domain containing 1","29109"
"1557961_s_at",9.51e-07,7.0436729,1.2909898,"C8orf88","chromosome 8 open reading frame 88","100127983"
"210495_x_at",9.63e-07,-7.0374262,-2.57695439,"FN1","fibronectin 1","2335"
"209470_s_at",9.75e-07,7.0313115,2.34794305,"GPM6A","glycoprotein M6A","2823"
"228298_at",9.75e-07,-7.0311087,-0.7979839,"PCED1B","PC-esterase domain containing 1B","91523"
"225674_at",9.77e-07,7.0298035,1.01536138,"BCAP29","B-cell receptor-associated protein 29","55973"
"203501_at",9.93e-07,7.0217496,0.97658883,"CPQ","carboxypeptidase Q","10404"
"219667_s_at",1.01e-06,7.0119457,0.73031731,"BANK1","B-cell scaffold protein with ankyrin repeats 1","55024"
"211719_x_at",1.02e-06,-7.0085478,-2.44306106,"FN1","fibronectin 1","2335"
"1557527_at",1.02e-06,-7.0078792,-1.19911205,"","",""
"1556595_at",1.03e-06,7.0050673,1.55831083,"","",""
"210055_at",1.03e-06,7.0030509,0.79316963,"TSHR","thyroid stimulating hormone receptor","7253"
"227867_at",1.03e-06,-7.0017894,-0.56065616,"TRABD2A","TraB domain containing 2A","129293"
"212464_s_at",1.04e-06,-6.998213,-2.57528841,"FN1","fibronectin 1","2335"
"228571_at",1.05e-06,6.9950314,0.68619534,"RBAK","RB associated KRAB zinc finger","57786"
"203387_s_at",1.05e-06,6.9932676,1.66375487,"TBC1D4","TBC1 domain family member 4","9882"
"219278_at",1.06e-06,-6.9915161,-0.97983629,"MAP3K6","mitogen-activated protein kinase kinase kinase 6","9064"
"226269_at",1.08e-06,6.9784649,0.84084279,"GDAP1","ganglioside induced differentiation associated protein 1","54332"
"228615_at",1.09e-06,6.9775208,0.53993905,"LOC286161","uncharacterized LOC286161","286161"
"231070_at",1.09e-06,6.9765916,1.2778836,"IYD","iodotyrosine deiodinase","389434"
"226541_at",1.1e-06,6.9734552,0.81862365,"FBXO30","F-box protein 30","84085"
"214958_s_at",1.1e-06,-6.9734046,-1.28304264,"TMC6","transmembrane channel like 6","11322"
"208943_s_at",1.1e-06,6.9718711,0.63522747,"SEC62","SEC62 homolog, preprotein translocation factor","7095"
"213040_s_at",1.11e-06,-6.9673886,-1.18156107,"NPTXR","neuronal pentraxin receptor","23467"
"203382_s_at",1.11e-06,-6.9657466,-2.12049936,"APOE","apolipoprotein E","348"
"229178_at",1.15e-06,6.9502998,1.65488282,"PRTG","protogenin","283659"
"225606_at",1.18e-06,6.9385927,1.19112871,"BCL2L11","BCL2 like 11","10018"
"235122_at",1.18e-06,6.9382587,1.01685255,"HIVEP3","human immunodeficiency virus type I enhancer binding protein 3","59269"
"204633_s_at",1.18e-06,6.9373142,1.13161951,"RPS6KA5","ribosomal protein S6 kinase A5","9252"
"213100_at",1.19e-06,-6.932656,-0.73369119,"UNC5B","unc-5 netrin receptor B","219699"
"219317_at",1.19e-06,6.9324197,1.26463278,"POLI","DNA polymerase iota","11201"
"218843_at",1.19e-06,-6.9305292,-0.7838118,"FNDC4","fibronectin type III domain containing 4","64838"
"227177_at",1.2e-06,-6.929826,-1.17227512,"CORO2A","coronin 2A","7464"
"229130_at",1.2e-06,6.9274082,1.43973105,"","",""
"228249_at",1.21e-06,6.9259876,1.7303362,"C11orf74","chromosome 11 open reading frame 74","119710"
"204663_at",1.21e-06,-6.9250313,-0.68370574,"ME3","malic enzyme 3","10873"
"230536_at",1.22e-06,6.9190053,2.03928769,"PBX4","PBX homeobox 4","80714"
"224452_s_at",1.23e-06,6.9176131,0.86460359,"FAM220A","family with sequence similarity 220 member A","84792"
"236634_at",1.23e-06,6.9145812,0.9697842,"C8orf48","chromosome 8 open reading frame 48","157773"
"221823_at",1.29e-06,6.8914143,0.62596948,"C5orf30","chromosome 5 open reading frame 30","90355"
"227091_at",1.3e-06,6.8895245,1.39183469,"CCDC146","coiled-coil domain containing 146","57639"
"223374_s_at",1.32e-06,6.8830351,1.0305674,"B3GALNT1","beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)","8706"
"207550_at",1.32e-06,6.8818941,0.58414499,"MPL","MPL proto-oncogene, thrombopoietin receptor","4352"
"243063_at",1.32e-06,6.8806395,0.74531633,"","",""
"224374_s_at",1.33e-06,-6.8792487,-1.46482012,"EMILIN2","elastin microfibril interfacer 2","84034"
"209274_s_at",1.35e-06,6.8694866,0.80695059,"ISCA1","iron-sulfur cluster assembly 1","81689"
"202701_at",1.37e-06,-6.8643643,-0.65073796,"BMP1","bone morphogenetic protein 1","649"
"243032_at",1.38e-06,6.8607271,1.49547881,"","",""
"222108_at",1.38e-06,-6.8599362,-1.7378751,"AMIGO2","adhesion molecule with Ig like domain 2","347902"
"1556034_s_at",1.39e-06,-6.8557554,-0.82405502,"MTMR11","myotubularin related protein 11","10903"
"227642_at",1.4e-06,6.8518304,2.29549313,"TFCP2L1","transcription factor CP2-like 1","29842"
"201487_at",1.42e-06,-6.8456071,-1.56072789,"CTSC","cathepsin C","1075"
"201588_at",1.43e-06,6.8428247,0.66468873,"TXNL1","thioredoxin like 1","9352"
"218549_s_at",1.44e-06,6.8400561,0.84454377,"RMDN1","regulator of microtubule dynamics 1","51115"
"228908_s_at",1.45e-06,6.8366762,1.05342444,"LOC642852","uncharacterized LOC642852","642852"
"244370_at",1.46e-06,6.8321485,0.86931674,"KIAA2022","KIAA2022","340533"
"203623_at",1.47e-06,-6.8289546,-0.87391376,"PLXNA3","plexin A3","55558"
"215691_x_at",1.48e-06,6.8242757,0.95680405,"HSPB11","heat shock protein family B (small) member 11","51668"
"230281_at",1.49e-06,6.8208605,1.31334919,"C16orf46","chromosome 16 open reading frame 46","123775"
"211603_s_at",1.52e-06,-6.811742,-0.85756473,"ETV4","ETS variant 4","2118"
"227657_at",1.53e-06,6.8097763,1.46587749,"RNF150","ring finger protein 150","57484"
"232210_at",1.53e-06,6.8073269,1.1661115,"","",""
"236741_at",1.53e-06,6.8072364,1.86397045,"WDR72","WD repeat domain 72","256764"
"225571_at",1.55e-06,6.8038545,2.14144637,"LIFR","leukemia inhibitory factor receptor alpha","3977"
"204490_s_at",1.56e-06,-6.8006654,-0.76014948,"CD44","CD44 molecule (Indian blood group)","960"
"226279_at",1.56e-06,-6.7992238,-1.44088244,"PRSS23","protease, serine 23","11098"
"219630_at",1.57e-06,-6.7953237,-2.57510555,"PDZK1IP1","PDZK1 interacting protein 1","10158"
"229341_at",1.58e-06,6.7934984,0.89579843,"TFCP2L1","transcription factor CP2-like 1","29842"
"229073_at",1.58e-06,6.7919117,1.58933064,"PRTG","protogenin","283659"
"230185_at",1.58e-06,6.7917559,0.97422441,"THAP9","THAP domain containing 9","79725"
"225867_at",1.59e-06,-6.7898636,-1.13330637,"VASN","vasorin","114990"
"1552827_s_at",1.59e-06,6.789397,1.89503858,"SLC26A7","solute carrier family 26 member 7","115111"
"224710_at",1.59e-06,-6.7891583,-0.65880748,"NARR///RAB34","nine-amino acid residue-repeats///RAB34, member RAS oncogene family","100861437///83871"
"238835_at",1.61e-06,6.7853718,2.99286195,"AVPR1A","arginine vasopressin receptor 1A","552"
"204437_s_at",1.62e-06,6.7815449,0.88891122,"FOLR1","folate receptor 1","2348"
"229021_at",1.63e-06,-6.7792199,-0.66046177,"MCTP2","multiple C2 and transmembrane domain containing 2","55784"
"228072_at",1.63e-06,-6.7780536,-2.11728605,"SYT12","synaptotagmin 12","91683"
"205413_at",1.68e-06,6.7627554,3.11395238,"MPPED2","metallophosphoesterase domain containing 2","744"
"213664_at",1.71e-06,6.7557549,1.41374775,"SLC1A1","solute carrier family 1 member 1","6505"
"226685_at",1.75e-06,6.7438923,0.78557052,"SNTB2","syntrophin beta 2","6645"
"210706_s_at",1.75e-06,-6.7424995,-0.52517451,"RNF24","ring finger protein 24","11237"
"203908_at",1.76e-06,6.7402154,2.93568941,"SLC4A4","solute carrier family 4 member 4","8671"
"233527_at",1.78e-06,6.7348199,0.79236656,"LOC101929340","uncharacterized LOC101929340","101929340"
"219355_at",1.8e-06,6.7305552,0.87748204,"CXorf57","chromosome X open reading frame 57","55086"
"227623_at",1.82e-06,6.7236698,1.26988237,"CACNA2D1","calcium voltage-gated channel auxiliary subunit alpha2delta 1","781"
"222931_s_at",1.83e-06,6.7205971,0.64534636,"THNSL1","threonine synthase like 1","79896"
"203287_at",1.84e-06,-6.7198557,-0.85023754,"LAD1","ladinin 1","3898"
"227174_at",1.85e-06,6.7171401,2.19406102,"WDR72","WD repeat domain 72","256764"
"203854_at",1.85e-06,-6.7151742,-1.71837781,"CFI","complement factor I","3426"
"205710_at",1.85e-06,6.7150347,1.2594995,"LRP2","LDL receptor related protein 2","4036"
"239799_at",1.87e-06,6.7114254,0.81978453,"LINC00476","long intergenic non-protein coding RNA 476","100128782"
"214752_x_at",1.88e-06,-6.7089224,-0.91149968,"FLNA","filamin A","2316"
"240137_at",1.89e-06,6.7053598,1.58510897,"","",""
"205357_s_at",1.91e-06,6.6999218,2.31297065,"AGTR1","angiotensin II receptor type 1","185"
"203332_s_at",1.92e-06,-6.69714,-0.82923025,"INPP5D","inositol polyphosphate-5-phosphatase D","3635"
"229160_at",1.98e-06,6.6833926,2.64249629,"MUM1L1","MUM1 like 1","139221"
"235695_at",1.98e-06,-6.6828922,-0.67331918,"INPP4A","inositol polyphosphate-4-phosphatase type I A","3631"
"219195_at",1.99e-06,6.6814989,2.02809729,"PPARGC1A","PPARG coactivator 1 alpha","10891"
"206529_x_at",2e-06,6.6782028,1.91985467,"SLC26A4","solute carrier family 26 member 4","5172"
"242801_at",2.04e-06,6.6682832,1.02788253,"","",""
"221914_at",2.05e-06,-6.6650618,-0.45260118,"SYN1","synapsin I","6853"
"210951_x_at",2.06e-06,-6.6646712,-1.2866015,"RAB27A","RAB27A, member RAS oncogene family","5873"
"206884_s_at",2.07e-06,-6.6626667,-2.96942542,"SCEL","sciellin","8796"
"203355_s_at",2.08e-06,-6.6595349,-2.15887305,"PSD3","pleckstrin and Sec7 domain containing 3","23362"
"209173_at",2.09e-06,-6.6572242,-2.60718068,"AGR2","anterior gradient 2, protein disulphide isomerase family member","10551"
"209273_s_at",2.13e-06,6.6471947,0.59538244,"ISCA1","iron-sulfur cluster assembly 1","81689"
"213423_x_at",2.14e-06,-6.6450796,-2.56835987,"TUSC3","tumor suppressor candidate 3","7991"
"213135_at",2.16e-06,-6.6412248,-2.05265916,"TIAM1","T-cell lymphoma invasion and metastasis 1","7074"
"229386_at",2.18e-06,6.6374316,1.53598673,"ID4","inhibitor of DNA binding 4, HLH protein","3400"
"204283_at",2.19e-06,6.635139,0.66044633,"FARS2","phenylalanyl-tRNA synthetase 2, mitochondrial","10667"
"205076_s_at",2.21e-06,-6.6301254,-1.052983,"MTMR11","myotubularin related protein 11","10903"
"1553589_a_at",2.21e-06,-6.6288103,-2.47555986,"PDZK1IP1","PDZK1 interacting protein 1","10158"
"204686_at",2.24e-06,6.6228856,1.42941665,"IRS1","insulin receptor substrate 1","3667"
"223422_s_at",2.28e-06,6.6143633,1.6529505,"ARHGAP24","Rho GTPase activating protein 24","83478"
"1560652_at",2.29e-06,6.6135713,1.61869245,"IRS4","insulin receptor substrate 4","8471"
"224339_s_at",2.29e-06,6.6132565,1.87078887,"ANGPTL1","angiopoietin like 1","9068"
"201645_at",2.3e-06,-6.609769,-2.16448475,"TNC","tenascin C","3371"
"205088_at",2.31e-06,-6.6074776,-1.06577578,"MAMLD1","mastermind like domain containing 1","10046"
"208540_x_at",2.32e-06,-6.6060522,-1.03525998,"","",""
"231472_at",2.33e-06,6.6043318,1.21856885,"FBXO15","F-box protein 15","201456"
"225566_at",2.34e-06,-6.601646,-1.12646185,"NRP2","neuropilin 2","8828"
"219951_s_at",2.35e-06,6.6010731,0.74053321,"DZANK1","double zinc ribbon and ankyrin repeat domains 1","55184"
"231331_at",2.35e-06,6.6007455,0.84227481,"","",""
"203085_s_at",2.37e-06,-6.5952139,-1.42597162,"TGFB1","transforming growth factor beta 1","7040"
"227670_at",2.45e-06,6.5792005,0.54783211,"ZNF75A","zinc finger protein 75a","7627"
"209435_s_at",2.46e-06,-6.5780565,-0.6235082,"ARHGEF2","Rho/Rac guanine nucleotide exchange factor 2","9181"
"216944_s_at",2.48e-06,6.5744837,1.75914207,"ITPR1","inositol 1,4,5-trisphosphate receptor type 1","3708"
"212224_at",2.48e-06,6.5732911,1.84364679,"ALDH1A1","aldehyde dehydrogenase 1 family member A1","216"
"217367_s_at",2.49e-06,6.5720737,0.77548609,"ZHX3","zinc fingers and homeoboxes 3","23051"
"220321_s_at",2.49e-06,6.5718862,0.49841238,"CCDC121","coiled-coil domain containing 121","79635"
"204918_s_at",2.49e-06,6.5718411,1.18839249,"MLLT3","MLLT3, super elongation complex subunit","4300"
"223074_s_at",2.49e-06,6.5717858,0.66798771,"AIF1L","allograft inflammatory factor 1 like","83543"
"200660_at",2.52e-06,-6.5660746,-1.14912727,"S100A11","S100 calcium binding protein A11","6282"
"212665_at",2.53e-06,-6.5639289,-1.40566289,"TIPARP","TCDD inducible poly(ADP-ribose) polymerase","25976"
"219527_at",2.54e-06,6.5629899,1.20163378,"Mar-02","mitochondrial amidoxime reducing component 2","54996"
"203986_at",2.59e-06,-6.5526279,-0.81271398,"FAM47E-STBD1///FAM47E///STBD1","FAM47E-STBD1 readthrough///family with sequence similarity 47 member E///starch binding domain 1","100631383///100129583///8987"
"203058_s_at",2.6e-06,6.551562,1.96368767,"PAPSS2","3'-phosphoadenosine 5'-phosphosulfate synthase 2","9060"
"206407_s_at",2.61e-06,-6.5496044,-1.26193379,"CCL13","C-C motif chemokine ligand 13","6357"
"224027_at",2.61e-06,6.5492985,1.37543378,"CCL28","C-C motif chemokine ligand 28","56477"
"229538_s_at",2.62e-06,-6.5485023,-0.65207411,"IQGAP3","IQ motif containing GTPase activating protein 3","128239"
"218450_at",2.64e-06,6.5436429,0.76970908,"HEBP1","heme binding protein 1","50865"
"203370_s_at",2.65e-06,-6.5428375,-0.76321981,"PDLIM7","PDZ and LIM domain 7","9260"
"217143_s_at",2.69e-06,-6.5357959,-1.65651029,"YME1L1","YME1 like 1 ATPase","10730"
"212731_at",2.73e-06,6.5287326,0.81872916,"ANKRD46","ankyrin repeat domain 46","157567"
"239381_at",2.75e-06,-6.524838,-1.29455227,"KLK7","kallikrein related peptidase 7","5650"
"203780_at",2.76e-06,-6.5231637,-1.80545495,"MPZL2","myelin protein zero like 2","10205"
"225991_at",2.76e-06,-6.5230487,-0.77494919,"TMEM41A","transmembrane protein 41A","90407"
"209170_s_at",2.76e-06,6.5223056,1.09820002,"GPM6B","glycoprotein M6B","2824"
"223164_at",2.78e-06,-6.5199935,-0.70105279,"CCM2","CCM2 scaffolding protein","83605"
"213320_at",2.78e-06,6.5197494,1.19280999,"PRMT3","protein arginine methyltransferase 3","10196"
"227228_s_at",2.78e-06,-6.5189379,-0.60872202,"CCDC88C","coiled-coil domain containing 88C","440193"
"225534_at",2.79e-06,6.5179108,0.73300898,"SMIM19","small integral membrane protein 19","114926"
"208939_at",2.84e-06,6.5090307,0.69668077,"SEPHS1","selenophosphate synthetase 1","22929"
"219049_at",2.84e-06,6.5088766,1.98855081,"CSGALNACT1","chondroitin sulfate N-acetylgalactosaminyltransferase 1","55790"
"203178_at",2.84e-06,6.5087928,1.30384087,"GATM","glycine amidinotransferase","2628"
"215643_at",2.84e-06,6.5087323,0.70715969,"SEMA3D","semaphorin 3D","223117"
"208650_s_at",2.85e-06,6.5075489,0.89513866,"CD24","CD24 molecule","100133941"
"225727_at",2.86e-06,6.5053849,1.27448938,"PLEKHH1","pleckstrin homology, MyTH4 and FERM domain containing H1","57475"
"243681_at",2.87e-06,6.5033671,1.88494351,"SHANK2","SH3 and multiple ankyrin repeat domains 2","22941"
"201288_at",2.88e-06,-6.5020236,-0.85476054,"ARHGDIB","Rho GDP dissociation inhibitor beta","397"
"231944_at",2.88e-06,6.5019462,1.23927639,"ERO1B","endoplasmic reticulum oxidoreductase 1 beta","56605"
"226364_at",2.89e-06,-6.500216,-0.79099687,"HIP1","huntingtin interacting protein 1","3092"
"1553974_at",2.92e-06,6.4950136,0.88710251,"C22orf39","chromosome 22 open reading frame 39","128977"
"207695_s_at",2.94e-06,-6.4914978,-2.9367286,"IGSF1","immunoglobulin superfamily member 1","3547"
"230243_at",2.95e-06,6.4908303,0.77755787,"TRMT10A","tRNA methyltransferase 10A","93587"
"212964_at",2.95e-06,6.4907172,0.95791456,"HIC2","hypermethylated in cancer 2","23119"
"232765_x_at",2.95e-06,-6.4906855,-1.15722052,"SLC22A31","solute carrier family 22 member 31","146429"
"230053_at",2.96e-06,-6.4892718,-0.74806089,"","",""
"1556147_at",2.98e-06,6.4850905,0.72522047,"LOC105377832","uncharacterized LOC105377832","105377832"
"230782_at",3e-06,6.4831288,1.86238351,"SORD","sorbitol dehydrogenase","6652"
"235766_x_at",3e-06,-6.4822086,-1.48092136,"RAB27A","RAB27A, member RAS oncogene family","5873"
"240574_at",3.01e-06,6.4804092,0.9289441,"DNAJC3-AS1","DNAJC3 antisense RNA 1 (head to head)","100289274"
"219735_s_at",3.02e-06,6.4801045,1.19057704,"TFCP2L1","transcription factor CP2-like 1","29842"
"206953_s_at",3.02e-06,6.4796982,1.29584459,"ADGRL2","adhesion G protein-coupled receptor L2","23266"
"203487_s_at",3.06e-06,6.4727838,0.68330095,"ARMC8","armadillo repeat containing 8","25852"
"204014_at",3.06e-06,-6.4723827,-1.91970911,"DUSP4","dual specificity phosphatase 4","1846"
"237108_x_at",3.07e-06,6.4711274,0.76799619,"LINC00982","long intergenic non-protein coding RNA 982","440556"
"238967_at",3.08e-06,-6.469503,-2.09749823,"","",""
"223654_s_at",3.11e-06,-6.4655374,-0.82696856,"CELF4","CUGBP, Elav-like family member 4","56853"
"221957_at",3.11e-06,-6.4648272,-0.57619392,"PDK3","pyruvate dehydrogenase kinase 3","5165"
"204493_at",3.21e-06,-6.4495911,-1.42697309,"BID","BH3 interacting domain death agonist","637"
"1569470_a_at",3.22e-06,-6.4486889,-0.58863094,"FRMD5","FERM domain containing 5","84978"
"217226_s_at",3.27e-06,-6.4416762,-0.9782462,"SFXN3","sideroflexin 3","81855"
"231781_s_at",3.27e-06,6.4407993,0.87941157,"LRRC2","leucine rich repeat containing 2","79442"
"203000_at",3.28e-06,-6.4403092,-1.0263022,"STMN2","stathmin 2","11075"
"229476_s_at",3.28e-06,-6.4402361,-1.75366199,"THRSP","thyroid hormone responsive","7069"
"204489_s_at",3.29e-06,-6.4387776,-0.74274756,"CD44","CD44 molecule (Indian blood group)","960"
"225589_at",3.29e-06,6.4379735,1.004431,"SH3RF1","SH3 domain containing ring finger 1","57630"
"209004_s_at",3.3e-06,6.4376566,0.66053254,"FBXL5","F-box and leucine rich repeat protein 5","26234"
"226864_at",3.3e-06,6.4372245,1.06831911,"PKIA","protein kinase (cAMP-dependent, catalytic) inhibitor alpha","5569"
"217728_at",3.31e-06,-6.4357739,-0.6563299,"S100A6","S100 calcium binding protein A6","6277"
"226326_at",3.33e-06,6.4329968,0.79318617,"PCGF5","polycomb group ring finger 5","84333"
"210106_at",3.34e-06,-6.4311191,-1.07969398,"BLOC1S1-RDH5///RDH5","BLOC1S1-RDH5 readthrough///retinol dehydrogenase 5","100528022///5959"
"241470_x_at",3.34e-06,6.4307139,1.46958596,"RASSF9","Ras association domain family member 9","9182"
"227431_at",3.4e-06,6.4223961,0.83061032,"APTR","Alu-mediated CDKN1A/p21 transcriptional regulator (non-protein coding)","100505854"
"205859_at",3.42e-06,-6.4201076,-0.85141539,"LY86","lymphocyte antigen 86","9450"
"218691_s_at",3.44e-06,-6.4177868,-1.35799123,"PDLIM4","PDZ and LIM domain 4","8572"
"203921_at",3.49e-06,-6.4106553,-1.42961328,"CHST2","carbohydrate sulfotransferase 2","9435"
"225520_at",3.49e-06,-6.4101595,-1.61802635,"LOC101928195///LOC100996643///MTHFD1L","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like pseudogene///monofunctional C1-tetrahydrofolate synthase, mitochondrial-like///methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like","101928195///100996643///25902"
"221897_at",3.53e-06,6.4046557,0.6270895,"TRIM52","tripartite motif containing 52","84851"
"227850_x_at",3.54e-06,-6.4036606,-1.54962199,"CDC42EP5","CDC42 effector protein 5","148170"
"225804_at",3.58e-06,6.3980784,0.78204499,"CYB5D2","cytochrome b5 domain containing 2","124936"
