"ID","P.Value","t","logFC","Gene.symbol","Gene.title","Gene.ID"
"41047_at",1.27e-10,-8.38,-1.62,"C9orf16","chromosome 9 open reading frame 16","79095"
"222108_at",1.28e-10,-8.37,-2.04,"AMIGO2","adhesion molecule with Ig like domain 2","347902"
"202118_s_at",1.31e-10,8.37,2.08,"CPNE3","copine 3","8895"
"209123_at",1.31e-10,8.37,1.2,"QDPR","quinoid dihydropteridine reductase","5860"
"213068_at",1.36e-10,8.36,4.15,"DPT","dermatopontin","1805"
"219015_s_at",1.37e-10,8.35,1.29,"ALG13","ALG13, UDP-N-acetylglucosaminyltransferase subunit","79868"
"205236_x_at",1.4e-10,8.35,2.41,"SOD3","superoxide dismutase 3, extracellular","6649"
"205425_at",1.42e-10,-8.34,-1.78,"HIP1","huntingtin interacting protein 1","3092"
"205227_at",1.43e-10,-8.34,-1.58,"IL1RAP","interleukin 1 receptor accessory protein","3556"
"207980_s_at",1.47e-10,8.33,2.27,"CITED2","Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2","10370"
"219825_at",1.51e-10,8.32,2.16,"CYP26B1","cytochrome P450 family 26 subfamily B member 1","56603"
"33323_r_at",1.53e-10,-8.32,-2.86,"SFN","stratifin","2810"
"218847_at",1.55e-10,-8.32,-2.31,"IGF2BP2","insulin like growth factor 2 mRNA binding protein 2","10644"
"212372_at",1.61e-10,-8.3,-1.39,"MYH10","myosin, heavy chain 10, non-muscle","4628"
"217984_at",1.61e-10,8.3,1.2,"RNASET2","ribonuclease T2","8635"
"216733_s_at",1.65e-10,8.3,2.62,"GATM","glycine amidinotransferase","2628"
"209501_at",1.66e-10,8.29,1.09,"LOC101060399///CDR2","cerebellar degeneration-related protein 2///cerebellar degeneration related protein 2","101060399///1039"
"63305_at",1.68e-10,8.29,2.53,"PKNOX2","PBX/knotted 1 homeobox 2","63876"
"202920_at",1.72e-10,8.28,3.01,"ANK2","ankyrin 2, neuronal","287"
"202294_at",1.72e-10,8.28,0.967,"STAG1","stromal antigen 1","10274"
"202529_at",1.75e-10,8.28,0.902,"PRPSAP1","phosphoribosyl pyrophosphate synthetase associated protein 1","5635"
"211456_x_at",1.87e-10,8.26,1.42,"MT1HL1","metallothionein 1H-like 1","645745"
"213400_s_at",1.87e-10,8.26,1.32,"TBL1X","transducin (beta)-like 1X-linked","6907"
"204037_at",1.99e-10,8.24,1.77,"LPAR1","lysophosphatidic acid receptor 1","1902"
"213861_s_at",2.13e-10,8.22,1.43,"METTL21B","methyltransferase like 21B","25895"
"208190_s_at",2.26e-10,-8.2,-1.45,"LSR","lipolysis stimulated lipoprotein receptor","51599"
"201562_s_at",2.29e-10,8.2,2.42,"SORD","sorbitol dehydrogenase","6652"
"220037_s_at",2.34e-10,8.19,2.62,"LYVE1","lymphatic vessel endothelial hyaluronan receptor 1","10894"
"219436_s_at",2.46e-10,8.17,2.8,"EMCN","endomucin","51705"
"210342_s_at",2.47e-10,8.17,5.82,"TPO","thyroid peroxidase","7173"
"209194_at",2.47e-10,8.17,0.979,"CETN2","centrin 2","1069"
"202282_at",2.57e-10,8.16,0.902,"HSD17B10","hydroxysteroid 17-beta dehydrogenase 10","3028"
"201487_at",2.85e-10,-8.13,-2.03,"CTSC","cathepsin C","1075"
"201417_at",2.97e-10,-8.12,-1.38,"SOX4","SRY-box 4","6659"
"202930_s_at",2.97e-10,8.12,1.02,"SUCLA2","succinate-CoA ligase ADP-forming beta subunit","8803"
"208454_s_at",3.04e-10,8.11,1.95,"CPQ","carboxypeptidase Q","10404"
"218332_at",3.13e-10,8.1,3.57,"BEX1","brain expressed X-linked 1","55859"
"211009_s_at",3.19e-10,8.09,1.33,"ZNF271P","zinc finger protein 271, pseudogene","10778"
"203165_s_at",3.19e-10,8.09,1.51,"SLC33A1","solute carrier family 33 member 1","9197"
"217853_at",3.24e-10,8.09,1.85,"TNS3","tensin 3","64759"
"218583_s_at",3.29e-10,8.08,1.17,"DCUN1D1","defective in cullin neddylation 1 domain containing 1","54165"
"221883_at",3.33e-10,8.08,1.91,"PKNOX1","PBX/knotted 1 homeobox 1","5316"
"204832_s_at",3.36e-10,8.08,1.63,"BMPR1A","bone morphogenetic protein receptor type 1A","657"
"214733_s_at",3.38e-10,8.08,0.884,"YIPF1","Yip1 domain family member 1","54432"
"205479_s_at",3.4e-10,-8.07,-3.38,"PLAU","plasminogen activator, urokinase","5328"
"204018_x_at",3.42e-10,8.07,2.7,"HBA2///HBA1","hemoglobin subunit alpha 2///hemoglobin subunit alpha 1","3040///3039"
"219542_at",3.51e-10,8.07,0.785,"NEK11","NIMA related kinase 11","79858"
"211951_at",3.71e-10,8.05,0.68,"NOLC1","nucleolar and coiled-body phosphoprotein 1","9221"
"202808_at",3.88e-10,8.03,1.02,"WBP1L","WW domain binding protein 1-like","54838"
"201260_s_at",3.88e-10,8.03,0.669,"SYPL1","synaptophysin like 1","6856"
"209435_s_at",3.95e-10,-8.03,-1.17,"ARHGEF2","Rho/Rac guanine nucleotide exchange factor 2","9181"
"201222_s_at",3.99e-10,-8.03,-1.26,"RAD23B","RAD23 homolog B, nucleotide excision repair protein","5887"
"208846_s_at",4.07e-10,8.02,1.19,"VDAC3","voltage dependent anion channel 3","7419"
"208732_at",4.33e-10,8,0.987,"RAB2A","RAB2A, member RAS oncogene family","5862"
"220520_s_at",4.44e-10,7.99,1.46,"NUP62CL","nucleoporin 62 C-terminal like","54830"
"206574_s_at",4.48e-10,-7.99,-2.31,"PTP4A3","protein tyrosine phosphatase type IVA, member 3","11156"
"211745_x_at",4.51e-10,7.99,2.61,"HBA2///HBA1","hemoglobin subunit alpha 2///hemoglobin subunit alpha 1","3040///3039"
"203647_s_at",4.54e-10,7.99,0.963,"FDX1","ferredoxin 1","2230"
"217414_x_at",4.58e-10,7.98,2.93,"HBA2///HBA1","hemoglobin subunit alpha 2///hemoglobin subunit alpha 1","3040///3039"
"204934_s_at",4.65e-10,-7.98,-1.92,"HPN","hepsin","3249"
"210695_s_at",4.68e-10,7.98,1.41,"WWOX","WW domain containing oxidoreductase","51741"
"209699_x_at",4.7e-10,7.98,2.18,"LOC101930400///AKR1C2","aldo-keto reductase family 1 member C2-like///aldo-keto reductase family 1, member C2","101930400///1646"
"221073_s_at",4.78e-10,-7.97,-2.73,"NOD1","nucleotide binding oligomerization domain containing 1","10392"
"207789_s_at",4.83e-10,7.97,1.57,"DPP6","dipeptidyl peptidase like 6","1804"
"218773_s_at",5.12e-10,7.95,1.07,"MSRB2","methionine sulfoxide reductase B2","22921"
"201416_at",5.18e-10,-7.95,-2.21,"SOX4","SRY-box 4","6659"
"209325_s_at",5.49e-10,7.93,2.54,"RGS16","regulator of G-protein signaling 16","6004"
"204797_s_at",5.59e-10,7.92,1.46,"EML1","echinoderm microtubule associated protein like 1","2009"
"211699_x_at",5.68e-10,7.92,2.95,"HBA2///HBA1","hemoglobin subunit alpha 2///hemoglobin subunit alpha 1","3040///3039"
"203230_at",5.91e-10,-7.91,-0.955,"DVL1","dishevelled segment polarity protein 1","1855"
"222240_s_at",5.93e-10,-7.91,-1.44,"ISYNA1","inositol-3-phosphate synthase 1","51477"
"219332_at",5.93e-10,-7.91,-0.996,"MICALL2","MICAL like 2","79778"
"204635_at",6.01e-10,7.9,0.775,"RPS6KA5","ribosomal protein S6 kinase A5","9252"
"219735_s_at",6.06e-10,7.9,1.5,"TFCP2L1","transcription factor CP2-like 1","29842"
"201811_x_at",6.16e-10,7.89,1.14,"SH3BP5","SH3 domain binding protein 5","9467"
"211653_x_at",6.17e-10,7.89,2.91,"LOC101930400///AKR1C2","aldo-keto reductase family 1 member C2-like///aldo-keto reductase family 1, member C2","101930400///1646"
"209641_s_at",6.39e-10,-7.88,-1.67,"ABCC3","ATP binding cassette subfamily C member 3","8714"
"201644_at",6.41e-10,-7.88,-0.674,"TSTA3","tissue specific transplantation antigen P35B","7264"
"212713_at",6.63e-10,7.87,3.4,"MFAP4","microfibrillar associated protein 4","4239"
"209599_s_at",6.66e-10,7.87,1.51,"PRUNE1","prune exopolyphosphatase","58497"
"209835_x_at",6.71e-10,-7.87,-1.23,"CD44","CD44 molecule (Indian blood group)","960"
"216336_x_at",6.77e-10,7.87,1.5,"MT1E","metallothionein 1E","4493"
"218006_s_at",6.87e-10,7.86,1.45,"ZNF22","zinc finger protein 22","7570"
"214701_s_at",6.93e-10,-7.86,-3.42,"FN1","fibronectin 1","2335"
"202638_s_at",6.94e-10,-7.86,-2.9,"ICAM1","intercellular adhesion molecule 1","3383"
"201518_at",6.99e-10,7.86,0.683,"CBX1","chromobox 1","10951"
"217983_s_at",7.15e-10,7.85,1.13,"RNASET2","ribonuclease T2","8635"
"204151_x_at",7.39e-10,7.84,2.38,"AKR1C1","aldo-keto reductase family 1 member C1","1645"
"211725_s_at",7.48e-10,-7.84,-2.19,"BID","BH3 interacting domain death agonist","637"
"206595_at",7.54e-10,-7.83,-3.27,"CST6","cystatin E/M","1474"
"210788_s_at",7.97e-10,7.82,0.948,"DHRS7","dehydrogenase/reductase 7","51635"
"205042_at",8.13e-10,7.81,0.775,"GNE","glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase","10020"
"212864_at",8.14e-10,7.81,0.837,"CDS2","CDP-diacylglycerol synthase 2","8760"
"208647_at",8.46e-10,7.8,0.883,"FDFT1","farnesyl-diphosphate farnesyltransferase 1","2222"
"204759_at",8.64e-10,7.79,0.81,"RCBTB2","RCC1 and BTB domain containing protein 2","1102"
"221928_at",8.83e-10,7.79,1.36,"ACACB","acetyl-CoA carboxylase beta","32"
"204014_at",8.9e-10,-7.78,-3.02,"DUSP4","dual specificity phosphatase 4","1846"
"208165_s_at",9.18e-10,7.77,1.12,"PRSS16","protease, serine 16","10279"
"215243_s_at",9.93e-10,-7.75,-1.57,"GJB3","gap junction protein beta 3","2707"
"203799_at",1.01e-09,7.75,1.53,"LY75-CD302///CD302///LY75","LY75-CD302 readthrough///CD302 molecule///lymphocyte antigen 75","100526664///9936///4065"
"203921_at",1.02e-09,-7.74,-2.14,"CHST2","carbohydrate sulfotransferase 2","9435"
"212157_at",1.02e-09,7.74,2.12,"SDC2","syndecan 2","6383"
"210988_s_at",1.02e-09,7.74,1.79,"PRUNE1","prune exopolyphosphatase","58497"
"201436_at",1.07e-09,7.73,0.948,"EIF4E","eukaryotic translation initiation factor 4E","1977"
"219446_at",1.09e-09,7.72,1.45,"RIC8B","RIC8 guanine nucleotide exchange factor B","55188"
"213241_at",1.09e-09,-7.72,-2.55,"PLXNC1","plexin C1","10154"
"203962_s_at",1.11e-09,7.72,1.47,"NEBL","nebulette","10529"
"218888_s_at",1.12e-09,7.71,1.77,"NETO2","neuropilin and tolloid like 2","81831"
"209458_x_at",1.12e-09,7.71,2.66,"HBA2///HBA1","hemoglobin subunit alpha 2///hemoglobin subunit alpha 1","3040///3039"
"219330_at",1.14e-09,7.71,1.01,"VANGL1","VANGL planar cell polarity protein 1","81839"
"212751_at",1.15e-09,7.71,1.02,"UBE2N","ubiquitin conjugating enzyme E2 N","7334"
"215096_s_at",1.15e-09,7.71,0.581,"ESD","esterase D","2098"
"201034_at",1.15e-09,7.7,1.01,"ADD3","adducin 3","120"
"211668_s_at",1.22e-09,-7.69,-3.3,"PLAU","plasminogen activator, urokinase","5328"
"204072_s_at",1.23e-09,7.69,2.05,"FRY","FRY microtubule binding protein","10129"
"208637_x_at",1.24e-09,-7.68,-1.42,"ACTN1","actinin alpha 1","87"
"202436_s_at",1.31e-09,-7.67,-3.65,"CYP1B1","cytochrome P450 family 1 subfamily B member 1","1545"
"204724_s_at",1.35e-09,7.66,3.73,"COL9A3","collagen type IX alpha 3 chain","1299"
"203714_s_at",1.39e-09,7.65,1.33,"TBCE","tubulin folding cofactor E","6905"
"204283_at",1.4e-09,7.65,1.31,"FARS2","phenylalanyl-tRNA synthetase 2, mitochondrial","10667"
"219278_at",1.43e-09,-7.64,-1.02,"MAP3K6","mitogen-activated protein kinase kinase kinase 6","9064"
"216594_x_at",1.43e-09,7.64,2.06,"AKR1C1","aldo-keto reductase family 1 member C1","1645"
"212631_at",1.52e-09,7.62,0.767,"STX7","syntaxin 7","8417"
"218477_at",1.56e-09,7.61,0.845,"TMEM14A","transmembrane protein 14A","28978"
"204462_s_at",1.59e-09,7.61,1.32,"SLC16A2","solute carrier family 16 member 2","6567"
"204085_s_at",1.6e-09,7.6,1.68,"CLN5","ceroid-lipofuscinosis, neuronal 5","1203"
"203417_at",1.65e-09,-7.6,-2.36,"MFAP2","microfibrillar associated protein 2","4237"
"202738_s_at",1.71e-09,7.59,0.869,"PHKB","phosphorylase kinase regulatory subunit beta","5257"
"202310_s_at",1.72e-09,-7.58,-3.32,"COL1A1","collagen type I alpha 1 chain","1277"
"202540_s_at",1.76e-09,7.58,1.28,"HMGCR","3-hydroxy-3-methylglutaryl-CoA reductase","3156"
"212604_at",1.76e-09,7.58,1.11,"MRPS31","mitochondrial ribosomal protein S31","10240"
"207480_s_at",1.79e-09,7.57,1.56,"MEIS2","Meis homeobox 2","4212"
"204326_x_at",1.81e-09,7.57,1.6,"MT1X","metallothionein 1X","4501"
"212480_at",1.86e-09,7.56,1.02,"SPECC1L","sperm antigen with calponin homology and coiled-coil domains 1 like","23384"
"205382_s_at",2.03e-09,7.53,2.96,"CFD","complement factor D","1675"
"205710_at",2.05e-09,7.53,2.08,"LRP2","LDL receptor related protein 2","4036"
"202539_s_at",2.05e-09,7.53,1.4,"HMGCR","3-hydroxy-3-methylglutaryl-CoA reductase","3156"
"211126_s_at",2.08e-09,7.53,1.35,"CSRP2","cysteine and glycine rich protein 2","1466"
"205574_x_at",2.14e-09,-7.52,-1.5,"BMP1","bone morphogenetic protein 1","649"
"201752_s_at",2.15e-09,7.52,1.38,"ADD3","adducin 3","120"
"207030_s_at",2.19e-09,7.51,1.51,"CSRP2","cysteine and glycine rich protein 2","1466"
"209822_s_at",2.21e-09,7.51,1.82,"VLDLR","very low density lipoprotein receptor","7436"
"205882_x_at",2.22e-09,7.51,1.3,"ADD3","adducin 3","120"
"206529_x_at",2.23e-09,7.51,3.28,"SLC26A4","solute carrier family 26 member 4","5172"
"213083_at",2.25e-09,7.5,1.05,"SLC35D2","solute carrier family 35 member D2","11046"
"205140_at",2.38e-09,7.49,1.16,"FPGT","fucose-1-phosphate guanylyltransferase","8790"
"214414_x_at",2.43e-09,7.48,2.44,"HBA2///HBA1","hemoglobin subunit alpha 2///hemoglobin subunit alpha 1","3040///3039"
"214044_at",2.57e-09,7.46,1.26,"RYR2","ryanodine receptor 2","6262"
"213664_at",2.58e-09,7.46,2.73,"SLC1A1","solute carrier family 1 member 1","6505"
"204119_s_at",2.73e-09,-7.45,-0.935,"ADK","adenosine kinase","132"
"202637_s_at",2.74e-09,-7.44,-2.02,"ICAM1","intercellular adhesion molecule 1","3383"
"203675_at",2.74e-09,7.44,1.32,"NUCB2","nucleobindin 2","4925"
"218249_at",2.79e-09,7.44,0.594,"ZDHHC6","zinc finger DHHC-type containing 6","64429"
"209269_s_at",2.81e-09,7.44,1.15,"SYK","spleen associated tyrosine kinase","6850"
"214724_at",2.81e-09,7.44,1.75,"DIXDC1","DIX domain containing 1","85458"
"201964_at",2.82e-09,7.44,1.18,"SETX","senataxin","23064"
"222171_s_at",2.84e-09,7.43,2.21,"PKNOX2","PBX/knotted 1 homeobox 2","63876"
"206201_s_at",2.84e-09,7.43,1.95,"MEOX2","mesenchyme homeobox 2","4223"
"220547_s_at",2.86e-09,7.43,0.973,"FAM35A","family with sequence similarity 35 member A","54537"
"204060_s_at",2.89e-09,7.43,2.03,"PRKY///PRKX","protein kinase, Y-linked, pseudogene///protein kinase, X-linked","5616///5613"
"201418_s_at",2.9e-09,-7.43,-1.84,"SOX4","SRY-box 4","6659"
"212185_x_at",2.93e-09,7.42,1.22,"MT2A","metallothionein 2A","4502"
"203026_at",3.01e-09,7.42,0.846,"ZBTB5","zinc finger and BTB domain containing 5","9925"
"204290_s_at",3.01e-09,7.42,1.31,"ALDH6A1","aldehyde dehydrogenase 6 family member A1","4329"
"212267_at",3.02e-09,7.41,0.595,"WAPL","WAPL cohesin release factor","23063"
"209695_at",3.04e-09,-7.41,-1.66,"PTP4A3","protein tyrosine phosphatase type IVA, member 3","11156"
"212025_s_at",3.09e-09,-7.41,-0.765,"FLII","FLII, actin remodeling protein","2314"
"209396_s_at",3.11e-09,-7.41,-4.81,"CHI3L1","chitinase 3 like 1","1116"
"203869_at",3.15e-09,7.4,1.2,"USP46","ubiquitin specific peptidase 46","64854"
"210400_at",3.16e-09,7.4,1.65,"GRIN2C","glutamate ionotropic receptor NMDA type subunit 2C","2905"
"202512_s_at",3.16e-09,7.4,1.14,"ATG5","autophagy related 5","9474"
"202267_at",3.19e-09,-7.4,-1.74,"LAMC2","laminin subunit gamma 2","3918"
"218364_at",3.2e-09,7.4,0.819,"LRRFIP2","LRR binding FLII interacting protein 2","9209"
"221840_at",3.26e-09,-7.39,-1.98,"PTPRE","protein tyrosine phosphatase, receptor type E","5791"
"206544_x_at",3.37e-09,7.38,1.06,"SMARCA2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2","6595"
"210950_s_at",3.38e-09,7.38,0.917,"FDFT1","farnesyl-diphosphate farnesyltransferase 1","2222"
"209652_s_at",3.5e-09,7.37,2.34,"PGF","placental growth factor","5228"
"210155_at",3.57e-09,7.36,2.2,"MYOC","myocilin","4653"
"205508_at",3.66e-09,-7.36,-1.52,"SCN1B","sodium voltage-gated channel beta subunit 1","6324"
"210706_s_at",3.73e-09,-7.35,-0.782,"RNF24","ring finger protein 24","11237"
"200600_at",3.75e-09,-7.35,-0.721,"MSN","moesin","4478"
"49452_at",3.78e-09,7.35,2.06,"ACACB","acetyl-CoA carboxylase beta","32"
"209485_s_at",3.8e-09,7.35,1.62,"OSBPL1A","oxysterol binding protein like 1A","114876"
"205392_s_at",3.84e-09,7.34,1.86,"CCL15-CCL14///CCL14","CCL15-CCL14 readthrough (NMD candidate)///C-C motif chemokine ligand 14","348249///6358"
"208845_at",3.84e-09,7.34,0.636,"VDAC3","voltage dependent anion channel 3","7419"
"210621_s_at",4.01e-09,-7.33,-1.05,"RASA1","RAS p21 protein activator 1","5921"
"214349_at",4.12e-09,7.32,2.8,"","",""
"202037_s_at",4.14e-09,7.32,2.53,"SFRP1","secreted frizzled related protein 1","6422"
"203356_at",4.18e-09,7.32,0.92,"CAPN7","calpain 7","23473"
"207047_s_at",4.19e-09,7.32,1.75,"CLCNKB///CLCNKA","chloride voltage-gated channel Kb///chloride voltage-gated channel Ka","1188///1187"
"215903_s_at",4.22e-09,-7.31,-0.762,"MAST2","microtubule associated serine/threonine kinase 2","23139"
"210059_s_at",4.26e-09,-7.31,-1.31,"MAPK13","mitogen-activated protein kinase 13","5603"
"203501_at",4.27e-09,7.31,1.5,"CPQ","carboxypeptidase Q","10404"
"201810_s_at",4.32e-09,7.31,1.23,"SH3BP5","SH3 domain binding protein 5","9467"
"218432_at",4.49e-09,7.3,1.09,"FBXO3","F-box protein 3","26273"
"206159_at",4.59e-09,7.29,1.44,"GDF10","growth differentiation factor 10","2662"
"203217_s_at",4.63e-09,-7.29,-1.45,"ST3GAL5","ST3 beta-galactoside alpha-2,3-sialyltransferase 5","8869"
"208228_s_at",4.68e-09,7.28,2.32,"FGFR2","fibroblast growth factor receptor 2","2263"
"36936_at",4.73e-09,-7.28,-0.853,"TSTA3","tissue specific transplantation antigen P35B","7264"
"212199_at",4.8e-09,7.28,0.628,"MRFAP1L1","Morf4 family associated protein 1 like 1","114932"
"209656_s_at",4.84e-09,7.27,2.15,"TMEM47","transmembrane protein 47","83604"
"216221_s_at",4.89e-09,7.27,0.816,"PUM2","pumilio RNA binding family member 2","23369"
"219156_at",5.13e-09,7.26,0.646,"SYNJ2BP-COX16///SYNJ2BP","SYNJ2BP-COX16 readthrough///synaptojanin 2 binding protein","100529257///55333"
"210389_x_at",5.14e-09,7.26,1.13,"TUBD1","tubulin delta 1","51174"
"212461_at",5.15e-09,7.25,0.62,"AZIN1","antizyme inhibitor 1","51582"
"222165_x_at",5.35e-09,-7.24,-1.28,"C9orf16","chromosome 9 open reading frame 16","79095"
"209763_at",5.36e-09,7.24,3.63,"CHRDL1","chordin like 1","91851"
"212859_x_at",5.43e-09,7.24,1.64,"MT1E","metallothionein 1E","4493"
"203662_s_at",5.51e-09,7.23,1.91,"TMOD1","tropomodulin 1","7111"
"201146_at",5.6e-09,7.23,0.571,"NFE2L2","nuclear factor, erythroid 2 like 2","4780"
"202437_s_at",5.82e-09,-7.22,-3.68,"CYP1B1","cytochrome P450 family 1 subfamily B member 1","1545"
"203178_at",5.83e-09,7.22,1.41,"GATM","glycine amidinotransferase","2628"
"219749_at",5.97e-09,-7.21,-1.37,"SH2D4A","SH2 domain containing 4A","63898"
"204783_at",6e-09,7.21,1.65,"MLF1","myeloid leukemia factor 1","4291"
"219277_s_at",6.13e-09,7.2,2.78,"OGDHL","oxoglutarate dehydrogenase-like","55753"
"203543_s_at",6.24e-09,7.2,1.84,"KLF9","Kruppel like factor 9","687"
"208711_s_at",6.27e-09,-7.2,-1.8,"CCND1","cyclin D1","595"
"218298_s_at",6.37e-09,7.19,0.716,"C14orf159","chromosome 14 open reading frame 159","80017"
"221810_at",6.58e-09,-7.18,-1.1,"RAB15","RAB15, member RAS oncogene family","376267"
"213440_at",6.69e-09,7.18,0.712,"RAB1A","RAB1A, member RAS oncogene family","5861"
"209160_at",6.73e-09,7.17,2.4,"AKR1C3","aldo-keto reductase family 1, member C3","8644"
"54051_at",6.74e-09,7.17,1.12,"PKNOX1","PBX/knotted 1 homeobox 1","5316"
"204480_s_at",6.74e-09,-7.17,-1.58,"C9orf16","chromosome 9 open reading frame 16","79095"
"202026_at",6.8e-09,7.17,0.933,"SDHD","succinate dehydrogenase complex subunit D","6392"
"207871_s_at",6.9e-09,7.17,1.36,"MIR6132///ST7-OT3///ST7","microRNA 6132///ST7 overlapping transcript 3///suppression of tumorigenicity 7","102466616///93655///7982"
"209073_s_at",6.91e-09,7.17,0.815,"LOC101930388///LOC101928143///NUMB","uncharacterized LOC101930388///uncharacterized LOC101928143///NUMB, endocytic adaptor protein","101930388///101928143///8650"
"212992_at",7.04e-09,-7.16,-2.98,"AHNAK2","AHNAK nucleoprotein 2","113146"
"203474_at",7.11e-09,7.16,2.13,"IQGAP2","IQ motif containing GTPase activating protein 2","10788"
"203348_s_at",7.12e-09,-7.16,-1.33,"ETV5","ETS variant 5","2119"
"212224_at",7.12e-09,7.16,2.76,"ALDH1A1","aldehyde dehydrogenase 1 family member A1","216"
"204249_s_at",7.33e-09,7.15,1.27,"LMO2","LIM domain only 2","4005"
"213238_at",7.55e-09,7.14,1.49,"ATP10D","ATPase phospholipid transporting 10D (putative)","57205"
"201223_s_at",7.8e-09,-7.13,-0.955,"RAD23B","RAD23 homolog B, nucleotide excision repair protein","5887"
"201196_s_at",7.84e-09,7.13,1.38,"AMD1","adenosylmethionine decarboxylase 1","262"
"205531_s_at",7.9e-09,-7.13,-1.42,"GLS2","glutaminase 2","27165"
"209005_at",7.96e-09,7.12,1.06,"FBXL5","F-box and leucine rich repeat protein 5","26234"
"203811_s_at",8.42e-09,7.11,1.82,"DNAJB4","DnaJ heat shock protein family (Hsp40) member B4","11080"
"203857_s_at",8.51e-09,7.1,1.15,"MIR7110///PDIA5","microRNA 7110///protein disulfide isomerase family A member 5","102465667///10954"
"204301_at",8.55e-09,7.1,0.737,"KBTBD11","kelch repeat and BTB domain containing 11","9920"
"209576_at",8.66e-09,7.1,1.41,"GNAI1","G protein subunit alpha i1","2770"
"214958_s_at",8.74e-09,-7.1,-1.48,"TMC6","transmembrane channel like 6","11322"
"203614_at",8.77e-09,7.1,0.837,"ALG11///UTP14C","ALG11, alpha-1,2-mannosyltransferase///UTP14, small subunit processome component homolog C (S. cerevisiae)","440138///9724"
"218167_at",8.88e-09,7.09,0.56,"AMZ2","archaelysin family metallopeptidase 2","51321"
"211343_s_at",9.05e-09,-7.09,-2.2,"COL13A1","collagen type XIII alpha 1 chain","1305"
"204719_at",9.3e-09,7.08,3.07,"ABCA8","ATP binding cassette subfamily A member 8","10351"
